Transect,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile
6,HR_18,4,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-16,,HR_18,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
6,HR_149,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_149,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
6,HR_149,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_149,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-16,
6,HR_149,3,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,2022-03-16,,HR_149,7,F,,2022-03-16,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,2022-04-07,
6,HR_149,4,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-16,,HR_149,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,
7,HR_78,1,,,,,,,,,,,,,,,,,HR_78,5,,,,,,,,,,,,,,,,
7,HR_78,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_78,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_78,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,2022-03-24,,HR_78,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_78,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_78,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,
7,HR_23,1,,,,2022-03-24,2022-03-31,2022-04-07,G,,,,,,,,2022-03-24,,HR_23,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_23,2,,,,2022-03-24,2022-03-31,2022-04-07,G,,,,,,,,,,HR_23,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_23,3,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-16,,HR_23,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_23,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_23,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_70,1,,,,,,,,,,,,,,,,,HR_70,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,2022-05-20,,2022-05-19,,
7,HR_70,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-04-07,,HR_70,6,F,,,2022-03-24,2022-03-31,D,,,,,,,,,2022-03-24,
7,HR_70,3,,,,,,,,,,,,,,,,,HR_70,7,,,,,,,,,,,,,,,,
7,HR_70,4,,,,,,,,,,,,,,,,,HR_70,8,,,,,,,,,,,,,,,,
7,HR_173,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_173,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_173,2,,,,,,,,,,,,,,,,,HR_173,6,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,
7,HR_173,3,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,2022-05-05,2022-05-11,,,,2022-03-24,,HR_173,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
7,HR_173,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_173,8,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
7,HR_192,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-04-14,,HR_192,5,,,,G,,,,,,,,,,,,
7,HR_192,2,,,,,,,,,,,,,,,,,HR_192,6,,,,2022-03-24,G,,,,,,,,,,,
7,HR_192,3,,,,2022-03-24,2022-03-31,,,,,,,,,2022-05-19,,,HR_192,7,F,,,2022-03-24,G,,,,,,,,,,2022-03-24,
7,HR_192,4,,,,,,,,,,,,,,,,,HR_192,8,,,,2022-03-24,G,,,,,,,,,,,
7,HR_104,1,,,,,,,,,,,,,,,,,HR_104,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
7,HR_104,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_104,6,,,,,,,,,,G,,,,,,
7,HR_104,3,,,,,2022-03-31,,,,,,,,,,,,HR_104,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_104,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,,HR_104,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_161,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_161,5,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_161,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_161,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
7,HR_161,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_161,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,2022-05-19,,
7,HR_161,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-31,,HR_161,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
7,HR_28,1,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_28,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,,
7,HR_28,2,,,,2022-03-24,2022-03-31,2022-04-07,,,2022-04-27,G,,,,,,,HR_28,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
7,HR_28,3,,,,,,,,,,G,,,,,,,HR_28,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_28,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,,,HR_28,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_59,1,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,2022-05-19,,,HR_59,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,2022-05-05,2022-05-11,2022-05-20,,,2022-03-24,
7,HR_59,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,,,,,,,HR_59,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,2022-05-11,,,2022-05-19,,
7,HR_59,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_59,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-05,,,,,2022-03-24,
7,HR_59,4,F,,,2022-03-24,2022-03-31,,,,,,,,,,,,HR_59,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_5,1,,,,,2022-03-31,2022-04-07,,2022-04-20,,G,,,,,,,HR_5,5,,,,,,,,,,,,,,,,
7,HR_5,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_5,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
7,HR_5,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_5,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
7,HR_5,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_5,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_61,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,2022-05-11,,,,,,HR_61,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_61,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_61,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
7,HR_61,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,,HR_61,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_61,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_61,8,,,,,,,,,,,,,,,,
7,HR_32,1,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,,HR_32,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_32,2,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_32,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_32,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,,HR_32,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_32,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_32,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_175,1,,,,,,,,,,G,,,,,,,HR_175,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
7,HR_175,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_175,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_175,3,,,,,,,,,,G,,,,,,,HR_175,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
7,HR_175,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_175,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_180,1,,,,,,,,,,G,,,,,,,HR_180,5,F,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,2022-03-31,
7,HR_180,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_180,6,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_180,3,,,,,2022-03-31,2022-04-07,,,,G,,,,,,,HR_180,7,,,,,,,,,,G,,,,,,
7,HR_180,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,,HR_180,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,
7,HR_152,1,,,,,2022-03-31,2022-04-07,G,,,,,,,,,,HR_152,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_152,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_152,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_152,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,2022-05-05,,,,2022-05-19,,,HR_152,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_152,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_152,8,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_155,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_155,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_155,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,2022-03-24,,HR_155,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_155,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,,HR_155,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_155,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_155,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_57,1,,,,,,,,,,,,,,,,,HR_57,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_57,2,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,2022-05-11,,,,2022-03-24,,HR_57,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,
7,HR_57,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_57,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_57,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,,HR_57,8,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,
7,HR_67,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,,,,HR_67,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
7,HR_67,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_67,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_67,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_67,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_67,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_67,8,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_112,1,,,,,2022-03-31,2022-04-07,,,,,,,,,,,HR_112,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_112,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,,HR_112,6,,,,,,,,,,,,,,,,
7,HR_112,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_112,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_112,4,F,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-04-07,,HR_112,8,,,,,,,,,,,,,,,,
7,HR_136,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_136,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_136,2,F,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-24,,HR_136,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,2022-05-11,,,,,
7,HR_136,3,,,,,2022-03-31,2022-04-07,2022-04-14,,,2022-05-05,,,,2022-05-19,,,HR_136,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,,,,,
7,HR_136,4,,,,,,,,,,,,,,,,,HR_136,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,2022-05-20,2022-05-24,,,
7,HR_46,1,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_46,5,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_46,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_46,6,,,,,,,,,,,,,,,,
7,HR_46,3,,,,,2022-03-31,,,,,,,,,,,,HR_46,7,,,,,,,,,,,,,,,,
7,HR_46,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_46,8,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
7,HR_56,1,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,,HR_56,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,
7,HR_56,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_56,6,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
7,HR_56,3,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_56,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,
7,HR_56,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_56,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,
7,HR_10,1,F,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-24,,HR_10,5,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-19,,
7,HR_10,2,,,,,,,,,,,,,,,,,HR_10,6,,,,,,,,,,,,,,,,
7,HR_10,3,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_10,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_10,4,,,,2022-03-24,2022-03-31,2022-04-07,,,2022-04-27,,,,,,,,HR_10,8,,,,,,,,,,,,,,,,
7,HR_142,1,,,,,,,,,,,,,,,,,HR_142,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
7,HR_142,2,,,,,,,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,,,HR_142,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_142,3,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,2022-04-27,,,,,,,,HR_142,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
7,HR_142,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_142,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
7,HR_137,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_137,5,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,2022-03-31,
7,HR_137,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_137,6,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,2022-05-19,,
7,HR_137,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_137,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_137,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_137,8,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,,
7,HR_17,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,2022-05-20,,,2022-04-14,,HR_17,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
7,HR_17,2,,,,,2022-03-31,2022-04-07,,,,,2022-05-11,,,2022-05-19,,,HR_17,6,,,,,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,
7,HR_17,3,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_17,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_17,4,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_17,8,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_58,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_58,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_58,2,F,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-31,,HR_58,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_58,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,,HR_58,7,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
7,HR_58,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-24,,HR_58,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_179,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,,HR_179,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-31,
7,HR_179,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_179,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_179,3,,,,2022-03-24,2022-03-31,2022-04-07,,,2022-04-27,,,,,,,,HR_179,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
7,HR_179,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_179,8,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_54,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_54,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_54,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_54,6,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,2022-05-19,,
7,HR_54,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_54,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,
7,HR_54,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,,HR_54,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
7,HR_201,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_201,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,
7,HR_201,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_201,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
7,HR_201,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_201,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-19,,
7,HR_201,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_201,8,,,,,,,,,,,,,,,,
7,HR_15,1,F,,,,2022-03-31,2022-04-07,,,,,,,,,2022-03-31,,HR_15,5,,,,,,,,2022-04-20,,,,,,,,
7,HR_15,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_15,6,F,,,2022-03-24,,,,2022-04-20,2022-04-27,,,,,,2022-03-24,
7,HR_15,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,,HR_15,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,2022-05-19,,
7,HR_15,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_15,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,,,
7,HR_165,1,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_165,5,,,2022-03-16,2022-03-24,2022-03-31,,,,,G,,,,,2022-03-16,
7,HR_165,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_165,6,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,2022-03-16,
7,HR_165,3,F,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,,2022-03-24,,HR_165,7,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-16,
7,HR_165,4,,,,,2022-03-31,,,,,G,,,,,,,HR_165,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-16,
7,HR_184,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-19,,,HR_184,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,2022-05-19,,
7,HR_184,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_184,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
7,HR_184,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_184,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
7,HR_184,4,F,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,G,,,,2022-03-24,,HR_184,8,,,2022-03-16,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,2022-03-16,
