Transect,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,,,,LEAF,flr_P,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,2022-06-22,,,LEAF,flr_P
7,AC_40,1,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_40,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_40,2,,,2022-04-21,,,,,,,,,,AC_40,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,2022-04-09
7,AC_40,3,,,,,,,,,,,,,AC_40,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,
7,AC_40,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_40,9,,,,,,,,,,,,
7,AC_40,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,,AC_40,10,,,,,,,,,,,,
7,AC_193,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_193,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_193,2,,,2022-04-21,2022-05-03,,,,,,,,,AC_193,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_193,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_193,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,2022-06-08,,,,,
7,AC_193,4,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_193,9,,,2022-04-21,,2022-05-13,,,,,,,
7,AC_193,5,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_193,10,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_38,1,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_38,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,
7,AC_38,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_38,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_38,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,2022-06-08,,,,,2022-04-09,AC_38,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_38,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,,AC_38,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_38,5,,,,,,2022-05-24,,,,,,,AC_38,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_104,1,,2022-04-09,2022-04-21,,,,,,,,,,AC_104,6,,,2022-04-21,2022-05-03,,,,,,,2022-06-08,
7,AC_104,2,,2022-04-09,2022-04-21,,,,,,,,,,AC_104,7,,,,,,,,,,,,
7,AC_104,3,,,,,,,,,,,,,AC_104,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_104,4,,,2022-04-21,,2022-05-13,,,,,,,,AC_104,9,,,,,,,,,,,,
7,AC_104,5,,,2022-04-21,,,,,,,,,,AC_104,10,,2022-04-09,,,,,,,,,,2022-04-09
7,AC_97,1,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,4/9 *,AC_97,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_97,2,,,,,,,,,,,,,AC_97,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_97,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_97,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_97,4,,,,,,,,,,,,,AC_97,9,,,,,,,,,,,,
7,AC_97,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_97,10,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_72,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_72,6,F,,2022-04-21,,2022-05-13,,,,,,,2022-04-21
7,AC_72,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_72,7,,,,,,,,,,,,
7,AC_72,3,,,,,,,,,,,,,AC_72,8,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_72,4,,,,,2022-05-13,,,,,,,,AC_72,9,,,,,,,,,,,,
7,AC_72,5,,2022-04-09,2022-04-21,,2022-05-13,,,,,,,2022-04-09,AC_72,10,,,,,,,,,,,,
7,AC_178,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_178,6,,,,,,,,,,,,
7,AC_178,2,,2022-04-09,2022-04-21,,,,,,,,,,AC_178,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_178,3,,,,,,,,,,,,,AC_178,8,,,,,,,,,,,,
7,AC_178,4,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_178,9,,,,,,,,,,,,
7,AC_178,5,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_178,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_113,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_113,6,,,,,,,,,,,,
7,AC_113,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_113,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_113,3,,,,,,,,,,,,,AC_113,8,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09
7,AC_113,4,,,,,,,,,,,,,AC_113,9,,2022-04-09,,,,,,,,,,2022-04-09
7,AC_113,5,,,,,,,,,,,,,AC_113,10,,,2022-04-21,,,,,,,,,
7,AC_172,1,,,,,,,,,,,,,AC_172,6,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_172,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_172,7,,,,,2022-05-13,,,,,,,
7,AC_172,3,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_172,8,,2022-04-09,2022-04-21,2022-05-03,,,,,,,2022-06-08,
7,AC_172,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_172,9,,,,,,,,,,,,
7,AC_172,5,,,,,,,,,,,,,AC_172,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_190,1,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_190,6,,,,,,,,,,,,
7,AC_190,2,,,,,,,,,,,,,AC_190,7,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_190,3,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,,AC_190,8,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_190,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09,AC_190,9,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_190,5,,,,,,,,,,,,,AC_190,10,,,,,,,,,,,,
8,AC_56,1,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_56,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
8,AC_56,2,,,,,,,,,,,,,AC_56,7,,,,,,,,,,,,
8,AC_56,3,,,,,,,,,,,,,AC_56,8,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_56,4,,,,,,,,,,,,,AC_56,9,,,,,,,,,,,,
8,AC_56,5,,,,,2022-05-13,,,,,,,,AC_56,10,,,,,,,,,,,,
8,AC_181,1,,,,,,,,,,,,,AC_181,6,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_181,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_181,7,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_181,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_181,8,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_181,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_181,9,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_181,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_181,10,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
8,AC_114,1,,,,,,,,,,,,,AC_114,6,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_114,2,,,,,2022-05-13,,,,,,,,AC_114,7,,,,,,,,,,,,
8,AC_114,3,,,,,,,,,,,,,AC_114,8,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03
8,AC_114,4,,,,,2022-05-13,,,,,,,,AC_114,9,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_114,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_114,10,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_211,1,,,,,2022-05-13,,,,,,,,AC_211,6,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_211,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_211,7,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-13
8,AC_211,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_211,8,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_211,4,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_211,9,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_211,5,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_211,10,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_92,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_92,6,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
8,AC_92,2,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_92,7,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_92,3,,,,,,,,,,,,,AC_92,8,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
8,AC_92,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_92,9,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_92,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_92,10,,,,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,
8,AC_179,1,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_179,6,,,,,,,,,,,,
8,AC_179,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_179,7,,,,,,,,,,,,
8,AC_179,3,,,,2022-05-03,,,,,,,,,AC_179,8,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_179,4,,,,2022-05-03,,,,,,,,,AC_179,9,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_179,5,,,,2022-05-03,,,,,,,,,AC_179,10,,,,2022-05-03,,,,,,,,
8,AC_5,1,,,,2022-05-03,,,,,,,,,AC_5,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
8,AC_5,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_5,7,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_5,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_5,8,,,,,2022-05-13,,,,,,,
8,AC_5,4,,,,2022-05-03,,,,,,,,,AC_5,9,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_5,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_5,10,,,,2022-05-03,,,,,,,,
8,AC_52,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_52,6,,,,2022-05-03,2022-05-13,,,,,,,
8,AC_52,2,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_52,7,,,,,2022-05-13,,,,,,,
8,AC_52,3,,,,,,,,,,,,,AC_52,8,,,,,,,,,,,,
8,AC_52,4,,,,,2022-05-13,,,,,,,,AC_52,9,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
8,AC_52,5,,,2022-04-21,2022-05-03,,,,,,,,,AC_52,10,,,,,,,,,,,,
8,AC_148,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_148,6,,,,,,,,,,,,
8,AC_148,2,,,,,,,,,,,,,AC_148,7,,,,,,,,,,,,
8,AC_148,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_148,8,,,,,2022-05-13,,,,,,,
8,AC_148,4,,,,,,,,,,,,,AC_148,9,,,,2022-05-03,,,,,,,,
8,AC_148,5,F,,,,2022-05-13,,,,,,,2022-05-13,AC_148,10,,,,,,,,,,,,
8,AC_133,1,,,,2022-05-03,,,,,,,,,AC_133,6,,,,,,,,,,,,
8,AC_133,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_133,7,,,,,,,,,,,,
8,AC_133,3,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_133,8,,,,,,,,,,,,
8,AC_133,4,,,,2022-05-03,,,,,,,,,AC_133,9,,,,,,,,,,,,
8,AC_133,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_133,10,,,,,,,,,,,,
8,AC_158,1,,,,,,,,,,,,,AC_158,6,,,,,,,,,,,,
8,AC_158,2,,,,,,,,,,,,,AC_158,7,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,
8,AC_158,3,,,,,,,,,,,,,AC_158,8,,,,,,,,,,,,
8,AC_158,4,,,,2022-05-03,,,,,,,,,AC_158,9,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_158,5,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_158,10,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_51,1,,,,,,,,,,,,,AC_51,6,,,,,,,,,,,,
8,AC_51,2,,,2022-04-21,,,,,,,,,,AC_51,7,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21
8,AC_51,3,,,,,,,,,,,,,AC_51,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_51,4,,,,,,,,,,,,,AC_51,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_51,5,,,,,,,,,,,,,AC_51,10,,,,,,,,,,,,
8,AC_82,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_82,6,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21
8,AC_82,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_82,7,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21
8,AC_82,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_82,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-21
8,AC_82,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_82,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_82,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_82,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_88,1,,,,2022-05-03,,,,,,,,,AC_88,6,,,,,,,,,,,,
8,AC_88,2,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_88,7,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_88,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_88,8,,,,2022-05-03,,,,,,,,
8,AC_88,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_88,9,,,,2022-05-03,,,,,,,,
8,AC_88,5,,,,,,,,,,,,,AC_88,10,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_195,1,,,,,,,,,,,,,AC_195,6,,,,2022-05-03,,,,,,,,
8,AC_195,2,,,,,,,,,,,,,AC_195,7,,,,,,,,,,,,
8,AC_195,3,,,,2022-05-03,,,,,,,,,AC_195,8,,,,,,,,,,,,
8,AC_195,4,,,,2022-05-03,,,,,,,,,AC_195,9,,,,,,,,,,,,
8,AC_195,5,F,,2022-04-21,,,,,,,,,2022-04-21,AC_195,10,,,,,,,,,,,,
8,AC_136,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_136,6,,,,2022-05-03,,,,,,,,
8,AC_136,2,,,2022-04-21,,,,,,,,,,AC_136,7,,,,,,,,,,,,
8,AC_136,3,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_136,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_136,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_136,9,,,,2022-05-03,,,,,,,,
8,AC_136,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_136,10,,,2022-04-21,,,,,,,,,
8,AC_66,1,F,,2022-04-21,,,,,,,,,,AC_66,6,,,,,,,,,,,,
8,AC_66,2,,,2022-04-21,,,,,,,,,,AC_66,7,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_66,3,,,,,,,,,,,,,AC_66,8,,,,,,,,,,,,
8,AC_66,4,,,2022-04-21,,,,,,,,,,AC_66,9,,,,,,,,,,,,
8,AC_66,5,,,,,,,,,,,,,AC_66,10,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09
8,AC_191,1,,,,,,,,,,,,,AC_191,6,,,,,,,,,,,,
8,AC_191,2,,,,,,,,,,,,,AC_191,7,,,,,,,,,,,,
8,AC_191,3,,2022-04-09,2022-04-21,,,,,,,,,2022-04-21,AC_191,8,,,,,,,,,,,,
8,AC_191,4,,2022-04-09,2022-04-21,,,,,,,,,2022-04-21,AC_191,9,,,,,,,,,,,,
8,AC_191,5,,,,,,,,,,,,,AC_191,10,,,,,,,,,,,,
8,AC_70,1,,,,,,,,,,,,,AC_70,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_70,2,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_70,7,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_70,3,,,2022-04-21,2022-05-03,,,,,,,,,AC_70,8,,,2022-04-21,,,,,,,,,
8,AC_70,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_70,9,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_70,5,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_70,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_154,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_154,6,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_154,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_154,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_154,3,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_154,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_154,4,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_154,9,,2022-04-09,2022-04-21,,,,,,,,,
8,AC_154,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09,AC_154,10,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
8,AC_206,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_206,6,,,,,,,,,,,,
8,AC_206,2,,,2022-04-21,2022-05-03,,,,,,,,,AC_206,7,F,,2022-04-21,2022-05-03,,,,,,,,
8,AC_206,3,,,2022-04-21,2022-05-03,,,,,,,,,AC_206,8,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_206,4,,,,,,,,,,,,,AC_206,9,,,,,,,,,,,,
8,AC_206,5,,,,,2022-05-13,,,,,,,,AC_206,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
8,AC_208,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_208,6,F,,2022-04-21,,,,,,,,,2022-04-21
8,AC_208,2,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_208,7,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_208,3,,,,,,,,,,,,,AC_208,8,,,,,,,,,,,,
8,AC_208,4,,,,,,,,,,,,,AC_208,9,,,2022-04-21,,,,,,,,,
8,AC_208,5,F,,2022-04-21,,,,,,,,,2022-04-21,AC_208,10,,,,2022-05-03,,,,,,,,
8,AC_192,1,F,,,2022-05-03,,,,,,,,,AC_192,6,,,,,,,,,,,,
8,AC_192,2,,,2022-04-21,,,,,,,,,2022-04-21,AC_192,7,,,2022-04-21,,,,,,,,,
8,AC_192,3,,,,,,,,,,,,,AC_192,8,,,,,,,,,,,,
8,AC_192,4,,,2022-04-21,,,,,,,,,,AC_192,9,,,,,,,,,,,,
8,AC_192,5,,,,,,,,,,,,,AC_192,10,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
8,AC_16,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_16,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
8,AC_16,2,,,2022-04-21,2022-05-03,,,,,,,,,AC_16,7,,,,,,,,,,,,
8,AC_16,3,,,,,,,,,,,,,AC_16,8,,,,,,,,,,,,
8,AC_16,4,,,,,,,,,,,,,AC_16,9,,,2022-04-21,2022-05-03,,,,,,,,
8,AC_16,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_16,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
8,AC_10,1,,,,,,,,,,,,,AC_10,6,,,,,,,,,,,,
8,AC_10,2,,,,,,,,,,,,,AC_10,7,,,,,,,,,,,,
8,AC_10,3,,,,,,,,,,,,,AC_10,8,F,2022-04-09,2022-04-21,,,,,,,,,2022-04-21
8,AC_10,4,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_10,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_10,5,,,,,,,,,,,,,AC_10,10,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
8,AC_15,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_15,6,,2022-04-09,,2022-05-03,,,,,,,,
8,AC_15,2,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_15,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_15,3,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_15,8,,,,,,,,,,,,
8,AC_15,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_15,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_15,5,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_15,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_131,1,,,,,,,,,,,,,AC_131,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_131,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_131,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,2022-04-09
8,AC_131,3,,,,,,,,,,,,,AC_131,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_131,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_131,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_131,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_131,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_86,1,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_86,6,,,,,,,,,,,,
8,AC_86,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_86,7,,,,,,,,,,,,
8,AC_86,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_86,8,,,,,,,,,,,,
8,AC_86,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_86,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09
8,AC_86,5,,,,,,,,,,,,,AC_86,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,
8,AC_159,1,,,2022-04-21,,,,,,,,,2022-04-21,AC_159,6,,,,,,,,,,,,
8,AC_159,2,,,,,,,,,,,,,AC_159,7,F,2022-04-09,2022-04-21,,,,,,,,,2022-04-09
8,AC_159,3,,,,,,,,,,,,,AC_159,8,,,,,,,,,,,,
8,AC_159,4,,,,,,,,,,,,,AC_159,9,,,,,,,,,,,,
8,AC_159,5,,,,,,,,,,,,,AC_159,10,,,,,,,,,,,,
8,AC_213,1,,,,,,,,,,,,,AC_213,6,,,,,,,,,,,,
8,AC_213,2,,,,,,,,,,,,,AC_213,7,,,,,,,,,,,,
8,AC_213,3,,,,,,,,,,,,,AC_213,8,,,,,,,,,,,2022-06-08,
8,AC_213,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_213,9,,,,,,,,,,,,
8,AC_213,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_213,10,,,,,,,,,,,2022-06-08,
8,AC_144,1,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_144,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_144,2,F,,,,,,,,,,,,AC_144,7,,2022-04-09,,,,,,,,,,
8,AC_144,3,,2022-04-09,,,,,,,,,,,AC_144,8,,,,,,,,,,,2022-06-08,
8,AC_144,4,,,,,,,,,,,,,AC_144,9,,,,,,,,,,,,
8,AC_144,5,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_144,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_200,1,,,,,,,,,,,,,AC_200,6,,,,,,,,,,,,
8,AC_200,2,,,,,,,,,,,,,AC_200,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
8,AC_200,3,,,,,,,,,,,,,AC_200,8,,,,,,,,,,,,
8,AC_200,4,,,,,,,,,,,,,AC_200,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
8,AC_200,5,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_200,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
8,AC_185,1,,,,,,,,,,,,,AC_185,6,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
8,AC_185,2,,,,,,,,,,,,,AC_185,7,,,,,,,,,,,,
8,AC_185,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_185,8,,,,,,,,,,,,
8,AC_185,4,,2022-04-09,2022-04-21,2022-05-03,,,,,,,2022-06-08,2022-04-09,AC_185,9,,,,,,,,,,,,
8,AC_185,5,,,,,,,,,,,,,AC_185,10,,,,,,,,,,,,
8,AC_182,1,,,,,,,,,,,,,AC_182,6,,,,,,,,,,,,
8,AC_182,2,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_182,7,,,,,,,,,,,,
8,AC_182,3,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_182,8,,,,,,,,,,,,
8,AC_182,4,,,,2022-05-03,,,,,,,,,AC_182,9,,,,,,,,,,,,
