Block,Location,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P
3,108,BB_204,3,,,,,,,,,,,,,,,,,BB_204,7,F,,,,,2022-03-26,2022-04-02,,,,,,,,,
3,108,BB_204,4,,,2022-03-04,,,,,2022-04-08,,,,,,,,2022-04-08,BB_204,8,,2022-02-25,,,,2022-03-26,,,,,,,,,,
3,108,BB_186,1,,,,,,,,,,,,,,,,,BB_186,5,,,,,,,,,,,,,,,,
3,108,BB_186,2,,,,,,,,,,,,,,,,,BB_186,6,,,,,,,,,,,,,,,,
3,108,BB_186,3,,,,,,,,,,,,,,,,,BB_186,7,,,,,,,,,,,,,,,,
3,108,BB_186,4,,,,,,,,,,,,,,,,,BB_186,8,F,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-18
3,109,BB_24,1,,,,,,,,,,,,,,,,,BB_24,5,,,,,,,,,,,,,,,,
3,109,BB_24,2,,,,,,,,,,,,,,,,,BB_24,6,,,,,,,,,,,,,,,,
3,109,BB_24,3,,,,,,,,,,,,,,,,,BB_24,7,,,,,,,,,,,,,,,,
3,109,BB_24,4,,,,,,,,,,,,,,,,,BB_24,8,F,,,,,,2022-04-02,,,,,,,,,
3,109,BB_87,1,,,,,,,,,,,,,,,,,BB_87,5,,,,,,,,,,,,,,,,
3,109,BB_87,2,,,,,,,,,,,,,,,,,BB_87,6,,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,109,BB_87,3,F,2022-02-25,,,,,2022-04-02,,,,,,,,,,BB_87,7,,,,,,,,,,,,,,,,
3,109,BB_87,4,,,,,,,,,,,,,,,,,BB_87,8,,,,,,,2022-04-02,,,,,,,,,
3,109,BB_97,1,,,,,,,,,,,,,,,,,BB_97,5,,,,,,,,,,,,,,,,
3,109,BB_97,2,F,,,,,,,,1933-04-01,,,,,,,,BB_97,6,,,,,,,,,,,,,,,,
3,109,BB_97,3,,,,,,,,,,,,,,,,,BB_97,7,,,,,,,,,,,,,,,,
3,109,BB_97,4,,,,,,,,,,,,,,,,,BB_97,8,,,,,,,,,,,,,,,,
W2,110,BB_187,1,,,,,,,,,,,,,,,,,BB_187,5,,,,,,,,,,,,,,,,
W2,110,BB_187,2,,,,,,,,,,,,,,,,,BB_187,6,,,,,,,,,,,,,,,,
W2,110,BB_187,3,,,,,,,,,,,,,,,,,BB_187,7,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
W2,110,BB_187,4,,,,,,,,,,,,,,,,,BB_187,8,F,,,,,2022-03-26,2022-04-02,,,,,2022-05-12,,,,
W2,110,BB_77,1,,,,,,,,,,,,,,,,,BB_77,5,F,,,,,,,2022-04-08,,,,,,,,
W2,110,BB_77,2,,,,,,,,,,,,,,,,,BB_77,6,,,,,,,,,,,,,,,,
W2,110,BB_77,3,,,,,,,,,,,,,,,,,BB_77,7,F,,,,,,2022-04-02,2022-04-08,,,,2022-05-12,,,,2022-04-02
W2,110,BB_77,4,F,,,,,2022-03-26,,,dead 4/23,,,,,,,2022-03-26,BB_77,8,,,,,,,,,,,,,,,,
W2,110,BB_61,1,,,,,,,,,,,,,,,,,BB_61,5,,,,,,,,,,,,,,,,
W2,110,BB_61,2,,,,,,,,,,,,,,,,,BB_61,6,F,,,,,,,2022-04-08,,,,,,,,
W2,110,BB_61,3,,,,,,,,,,,,,,,,,BB_61,7,,,,,,,,,,,,,,,,
W2,110,BB_61,4,F,,,,,,,2022-04-08,,,,,,,2022-05-12,,BB_61,8,,,,,,,,,,,,,,,,
3,111,BB_127,1,,,,,,,,,,,,,,,,,BB_127,5,,,,,,,,,,,,,,,,
3,111,BB_127,2,,,,,,,2022-04-02,,,,,,,,,,BB_127,6,,,,,,,,,,,,,,,,
3,111,BB_127,3,,,,,,,,,,,,,,,,,BB_127,7,F,,,,,,2022-04-02,2022-04-08,,,,,,,,
3,111,BB_127,4,,,,,,,,,,,,,,,,,BB_127,8,,,,,,,,,2022-04-23,2022-04-29,,,,,,
3,111,BB_27,1,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_27,5,,,,,2022-03-18,,,,,,,,,,,
3,111,BB_27,2,F,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_27,6,,,,,,,,,,,,,,,,
3,111,BB_27,3,,,,2022-03-11,,2022-03-26,,,,,,,,,,,BB_27,7,,,,,,,,,,,,,,,,
3,111,BB_27,4,,,,,,,,,,,,,,,,,BB_27,8,,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,111,BB_69,1,F,,,,,,,2022-04-08,,,,,,,,,BB_69,5,,,,,,,,,,,,,,,,
3,111,BB_69,2,,,,,,,,,,,,,,,,,BB_69,6,,,,,,,,,,,,,,,,
3,111,BB_69,3,,,,,,,,,,,,,,,,,BB_69,7,,,,,,,,,,,,,,,,
3,111,BB_69,4,,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-18,BB_69,8,,,,,,,,,,,,,,,,
3,112,BB_151,1,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-08,BB_151,5,,,,,,,,,2022-04-23,,,,,,,
3,112,BB_151,2,,,,,,,,,,,,,,,,,BB_151,6,,,,,,,,,,,,,,,,
3,112,BB_151,3,,,,2022-03-11,,,,,,,,,,,,,BB_151,7,,,,,,,,,,,,,,,,
3,112,BB_151,4,,,,,,,,,,,,,,,,,BB_151,8,,,,,,,,,,,,,,,,
3,112,BB_161,1,,,,,2022-03-18,,2022-04-02,2022-04-08,,,,,,,,2022-04-02,BB_161,5,,,,,,,,2022-04-08,,,,,,,,
3,112,BB_161,2,,,,,,,,,,2022-04-29,,,,,,,BB_161,6,,,,,,,,,2022-04-23,,,,,,,
3,112,BB_161,3,,,,,,,,,,,,,,,,,BB_161,7,,,,,,,,,,,,,,,,
3,112,BB_161,4,,,,,,,,2022-04-08,,,,,,,,,BB_161,8,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,112,BB_68,1,,,,,,,,,,,,,,,,,BB_68,5,,,,,,,,,,,,,,,,
3,112,BB_68,2,,,,,,,,,,,,,,,,,BB_68,6,,,,,,,,,,,,,,,,
3,112,BB_68,3,,,,,,,,,,,,,,,,,BB_68,7,,,,,,,,,,,,,,,,
3,112,BB_68,4,,,,,,,,,dead 4/23,,,,,,,,BB_68,8,,,,,,,,,,,,,,,,
3,112,BB_218,1,,,,,,,,,,,,,,,,,BB_218,5,,,,,,,,,,,,,,,,
3,112,BB_218,2,,,,,,,,,,,,,,,,,BB_218,6,,,,,,,,,,,,,,,,
3,112,BB_218,3,,,,,,,,,,,,,,,,,BB_218,7,,,,,,,,,,,,,,,2022-05-12,
3,112,BB_218,4,,,,,,,,,,,,,,,,,BB_218,8,F,,,,,2022-03-26,2022-04-02,,,,,,,,,
3,113,BB_201,1,,,,,,,,,,,,,,,,,BB_201,5,,,,,,,,,,,,,,,,
3,113,BB_201,2,,,,,,,,,,,,,,,2022-05-12,,BB_201,6,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
3,113,BB_201,3,,,,,,,,,,,,,,,,,BB_201,7,,,,,,,,,,,,,,,,
3,113,BB_201,4,,,,,,,,,,,,,,,,,BB_201,8,,,,,,,,,,,,,,,,
3,113,BB_30,1,,,,,,,,,,,,,,,,,BB_30,5,,,,,,,,,,,,,,,,
3,113,BB_30,2,,,,,,,2022-04-02,2022-04-08,,,,,,,2022-05-12,2022-04-02,BB_30,6,,,,,,,,,,,,,,,,
3,113,BB_30,3,,,,,,,,,,,,,,,,,BB_30,7,,,,,,,,,,,,,,,,
3,113,BB_30,4,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_30,8,,,,,,,,,,,,,,,,
3,113,BB_118,1,,,,,,,,,,,,,,,,,BB_118,5,,,,,,,,,,,,,,,,
3,113,BB_118,2,,,,,,2022-03-26,,,,,,,,,,2022-03-26,BB_118,6,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,113,BB_118,3,,,,,,,,,,,,,,,,,BB_118,7,,,,,,,,,,,,,,,,
3,113,BB_118,4,,,,,,,,,,,,,,,,,BB_118,8,,,,,,,,,,,,,,,,
3,114,BB_32,1,,,,,,,,,,,,,,,,,BB_32,5,F,,,,,2022-03-26,,,,,,,,,,
3,114,BB_32,2,F,,,,,,,,2022-04-23,,,,,,2022-05-12,2022-04-23,BB_32,6,,,,,,,,,,,,,,,,
3,114,BB_32,3,,,,,,,,,,,,,,,,,BB_32,7,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
3,114,BB_32,4,,,,,,,,,,,,,,,,,BB_32,8,,,,,,,,,2022-04-23,,,,,,,
3,114,BB_35,1,,,,,,,,,,,,,,,,,BB_35,5,,,,2022-03-11,2022-03-18,,,,,,,,,,,2022-03-18
3,114,BB_35,2,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_35,6,,,,,,2022-03-26,2022-04-02,,,,,,,,,
3,114,BB_35,3,,,,,2022-03-18,,2022-04-02,,,,,,,,,,BB_35,7,,,,,,,,,,,,,,,,
3,114,BB_35,4,F,,,2022-03-11,2022-03-18,,2022-04-02,,,,,,,,,2022-03-11,BB_35,8,,,,2022-03-11,2022-03-18,,,,,,,,,,,
3,114,BB_126,1,,,,,,,,,,,,,,,,,BB_126,5,,,,,,,,,,,,,,,,
3,114,BB_126,2,,,,,,,,,,,,,,,,,BB_126,6,,,,,,,,,,,,,,,,
3,114,BB_126,3,,,,,,,,,,,,,,,,,BB_126,7,,,,,,,,,,,,,,,,
3,114,BB_126,4,,,,,,,,,,,,,,,,,BB_126,8,,,,,,,,,,,,,,,,
3,115,BB_214,1,,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,,BB_214,5,,,,,,,,,,,,,,,,
3,115,BB_214,2,,,,,,,,,,,,,,,,,BB_214,6,,,,,,,,,,,,,,,,
3,115,BB_214,3,,,,,,,,,,,,,,,,,BB_214,7,F,,,,2022-03-18,,2022-04-02,,,,,,,,,2022-03-18
3,115,BB_214,4,,,,,,,2022-04-02,,,,,,,,,,BB_214,8,,,,,2022-03-18,2022-03-26,,,,,,,,,,
3,115,BB_77,1,F,,,,,2022-03-26,,,,,,,,,,,BB_77,5,,,,,,,,,,,,,,,,
3,115,BB_77,2,,,,,,,,,,,,,,,,,BB_77,6,,,,,,,,,,,,,,,,
3,115,BB_77,3,,,,,,,,,,,,,,,,,BB_77,7,F,,,,2022-03-18,,,,,,,,,,,2022-03-18
3,115,BB_77,4,,,,,,,,,,,,,,,,,BB_77,8,F,,,,,2022-03-26,,,,,,,,,,2022-03-26
3,115,BB_101,1,,,,,,,,,,,,,,,,,BB_101,5,,,,,,,,,,,,,,,,
3,115,BB_101,2,,,,,,,,,,,,,,,,,BB_101,6,,,,,,,,,,,,,,,,
3,115,BB_101,3,,,,,,,,,,,,,,,,,BB_101,7,,,,,,,,,,,,,,,,
3,115,BB_101,4,,,,,,,,,,,,,,,,,BB_101,8,,,,,,,,,,,,,,,,
3,116,BB_78,1,,,,,,,,,,,,,,,,,BB_78,5,,,,,,,,,,,,,,,,
3,116,BB_78,2,,,,,,,,,,,,,,,,,BB_78,6,,,,,,2022-03-26,,,,,,,,,,
3,116,BB_78,3,,,,,,,,,,,,,,,,,BB_78,7,F,,,,,,,2022-04-08,,,,,,,,2022-04-08
3,116,BB_78,4,,,,,,,,,,,,,,,,,BB_78,8,,,,,,,,,,,,,,,,
3,116,BB_149,1,,,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_149,5,F,,,,,,,,,,,,,,,
3,116,BB_149,2,,,,,,,,,,,,,,,,,BB_149,6,,,,,,,,,,,,,,,,
3,116,BB_149,3,,,,,,,,,,,,,,,,,BB_149,7,,,,,,,,,,,,,,,,
3,116,BB_149,4,,,,,,,,,,,,,,,,,BB_149,8,,,,,,,,,,,,,,,,
3,116,BB_64,1,,,,,,,,,,,,,,,,,BB_64,5,,,,,,,,,,,,,,,,
3,116,BB_64,2,,,,,,,,,,,,,,,,,BB_64,6,,,,,,,,,,,,,,,,
3,116,BB_64,3,,,,,,,,,,,,,,,,,BB_64,7,,,,,,,,,,,,,,,,
3,116,BB_64,4,,,,,,,,,dead 4/23,,,,,,,,BB_64,8,F,,,,,,,,,,,,,,,
3,117,BB_190,1,,,,,,,,,,,,,,,,,BB_190,5,,,,,,,,,,,,,,,,
3,117,BB_190,2,,,,2022-03-11,,,,,,,,,,,2022-05-12,2022-03-11,BB_190,6,,,,,,2022-03-26,,,,,,,,,,
3,117,BB_190,3,F,,,,2022-03-18,,2022-04-02,,,,,,,,,,BB_190,7,,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-04-02
3,117,BB_190,4,,,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_190,8,,,,,,,,,,,,,,,,
3,117,BB_92,1,,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,,BB_92,5,,,,,2022-03-18,2022-03-26,,,,,,,,,,
3,117,BB_92,2,,,,,2022-03-18,,,,,,,,,,,,BB_92,6,,,,2022-03-11,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-11
3,117,BB_92,3,,,,,,,,,,,,,,,,,BB_92,7,,,,,,,,,,2022-04-29,,,,,,
3,117,BB_92,4,,,,,2022-03-18,,2022-04-02,,,,,,,,,,BB_92,8,F,,,,2022-03-18,,2022-04-02,,,,,,,,,2022-04-02
3,117,BB_98,1,F,,,,2022-03-18,,,2022-04-08,,,,,,,,2022-03-18,BB_98,5,,,,,2022-03-18,,,,,,,,,,,
3,117,BB_98,2,,,,,,,,,,,,,,,,,BB_98,6,,,,,,,,2022-04-08,,,,,,,,
3,117,BB_98,3,,,,2022-03-11,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,,BB_98,7,,,,2022-03-11,2022-03-18,,,,,,,,,,,2022-03-11
3,117,BB_98,4,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_98,8,,,,,,,,,,,,,,,,
3,118,BB_2,1,,,,2022-03-11,2022-03-18,,,,,,,,,,,,BB_2,5,,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-04-02
3,118,BB_2,2,,,,,,,,,,,,,,,,,BB_2,6,,,,,,,,,,,,,,,,
3,118,BB_2,3,,,,2022-03-11,2022-03-18,2022-03-26,,,,,,,,,,,BB_2,7,,,,,,,,,,,,,,,,
3,118,BB_2,4,F,,,2022-03-11,2022-03-18,2022-03-26,,,,,,,,,,,BB_2,8,,,2022-03-04,,2022-03-18,2022-03-26,,,,,,,,,,
3,118,BB_34,1,,,,,,,,,,,,,,,,,BB_34,5,,,,,,,,,,,,,,,,
3,118,BB_34,2,,,,,,,,,,,,,,,,,BB_34,6,,,,2022-03-11,2022-03-18,2022-03-26,,,,,,,,,,
3,118,BB_34,3,,,,,,,,,,,,,,,,,BB_34,7,,,,,,,,,,,,,,,,
3,118,BB_34,4,,,,,,2022-03-26,2022-04-02,,dead 4/23,,,,,,,2022-04-02,BB_34,8,F,,,,,,,,,,,,,,,
3,118,BB_207,1,,,,,,,,,,,,,,,,,BB_207,5,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-26
3,118,BB_207,2,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_207,6,,,,,,,,,,,,,,,,
3,118,BB_207,3,,,,,,,,,,,,,,,,,BB_207,7,,,,,,,,,,,,,,,,
3,118,BB_207,4,,,,,,,,,,,,,,,,,BB_207,8,,,,,,,,,,,,,,,,
3,119,BB_143,1,F,,,,,,,,,2022-04-29,,,,,,,BB_143,5,,,,,,,,,,,,,,,,
3,119,BB_143,2,,,,,,,,,,,,,,,,,BB_143,6,,,,,,,,,,,,,,,,
3,119,BB_143,3,,,,,,,,,,,,,,,,,BB_143,7,,,,,,,,,,,,,,,,
3,119,BB_143,4,,,,,,,,,,,,,,,,,BB_143,8,,,,,,,,,,,,,,,,
3,119,BB_86,1,,,,,,,,,,,,,,,,,BB_86,5,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,119,BB_86,2,,,,,,,,,,,,,,,,,BB_86,6,,,,,,,,,,,,,,,,
3,119,BB_86,3,,,,,,,,,,,,,,,,,BB_86,7,,,,,,,,,,,,,,,,
3,119,BB_86,4,,,,,,,,,,,,,,,,,BB_86,8,,,,,,,,,,,,,,,,
3,119,BB_189,1,,,,,,,,,,,,,,,,,BB_189,5,,,,,,,,,,,,,,,,
3,119,BB_189,2,,,,,2022-03-18,2022-03-26,,,,,,,,,,2022-03-18,BB_189,6,,,,,,,,,,,,,,,,
3,119,BB_189,3,,,,,,,,,,,,,,,,,BB_189,7,,,,,,,,,,,,,,,,
3,119,BB_189,4,F,,,,,2022-03-26,,,dead 4/23,,,,,,,2022-03-26,BB_189,8,,,,,,,,,,,,,,,,
W2,120,BB_24,1,F,,,2022-03-11,2022-03-18,2022-03-26,,2022-04-08,,,,,,,,2022-03-11,BB_24,5,F,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,,2022-04-23,2022-04-29,,,,,2022-05-12,2022-03-18
W2,120,BB_24,2,F,,,2022-03-11,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-18,BB_24,6,,,,,,,,,,,,,,,,
W2,120,BB_24,3,,,,2022-03-11,2022-03-18,2022-03-26,,,,,,,,,,,BB_24,7,,,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
W2,120,BB_24,4,,,,,,,,2022-04-08,,,,,,,,,BB_24,8,,,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-05-12,
W2,120,BB_17,1,,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-18,BB_17,5,,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
W2,120,BB_17,2,,,,,,2022-03-26,,,,,,,,,,,BB_17,6,,,2022-03-04,2022-03-11,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-05-12,2022-03-11
W2,120,BB_17,3,F,,,2022-03-11,2022-03-18,2022-03-26,2022-04-02,,2022-04-23,,,,,,2022-05-12,2022-03-18,BB_17,7,F,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
W2,120,BB_17,4,F,,2022-03-04,,2022-03-18,,2022-04-02,2022-04-08,,,,,,,,2022-03-18,BB_17,8,,,,,,,,,,,,,,,,
W2,120,BB_137,1,,,,,,,,,,,,,,,,,BB_137,5,,,,,,,,,,,,,,,,
W2,120,BB_137,2,F,,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-18,BB_137,6,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-04-02
W2,120,BB_137,3,,,,,,,,,,,,,,,,,BB_137,7,,,,,,,,,,,,,,,,
W2,120,BB_137,4,,,,,,,,,,,,,,,,,BB_137,8,F,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,2022-05-12,2022-03-26
3,121,BB_134,1,,,,,,,,,,,,,,,,,BB_134,5,,,,2022-03-11,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
3,121,BB_134,2,,,,,,,,,,,,,,,,,BB_134,6,,,2022-03-04,2022-03-12,,2022-03-26,2022-04-02,,,,,,,,,2022-03-12
3,121,BB_134,3,,,,,,,,,,,,,,,,,BB_134,7,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,
3,121,BB_134,4,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,,BB_134,8,F,,2022-03-04,,2022-03-18,,,,,,,,,,,
3,121,BB_109,1,,,,2022-03-12,,,,,,,,,,,,,BB_109,5,,,,2022-03-12,2022-03-18,,,,,,,,,,,
3,121,BB_109,2,,,2022-03-04,,,,,,,,,,,,,,BB_109,6,,,,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12
3,121,BB_109,3,,,,2022-03-12,2022-03-18,,2022-04-02,,,,,,,,,2022-03-12,BB_109,7,F,,,,2022-03-18,,,,,,,,,,,2022-03-18
3,121,BB_109,4,,,2022-03-04,,2022-03-18,,2022-04-02,,,,,,,,,,BB_109,8,,,,,,,,,,,,,,,,
3,121,BB_123,1,,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_123,5,,2022-02-25,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,2022-03-12
3,121,BB_123,2,F,,2022-03-04,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,2022-04-23,,,,,,,2022-03-26,BB_123,6,,2022-02-25,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
3,121,BB_123,3,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-12,BB_123,7,,,,,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-05-12,
3,121,BB_123,4,,2022-02-25,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,2022-03-12,BB_123,8,,,,,,,,,,,,,,,,
3,121,BB_88,1,F,2022-02-25,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-04-02,BB_88,5,,2022-02-25,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-12
3,121,BB_88,2,,2022-02-25,,,2022-03-18,,,,,,,,,,,,BB_88,6,,,,,,,,,,,,,,,,
3,121,BB_88,3,,,2022-03-04,,2022-03-18,2022-03-26,,,,,,,,,,,BB_88,7,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
3,121,BB_88,4,,,2022-03-04,,2022-03-18,2022-03-26,,,,,,,,,,,BB_88,8,,,,,,2022-03-26,,,,,,,,,,
3,122,BB_152,1,,,2022-03-04,,2022-03-18,,2022-04-02,,,,,,,,,2022-04-02,BB_152,5,,,,,,,,,,,,,,,,
3,122,BB_152,2,F,,,2022-03-12,2022-03-18,,2022-04-02,,,,,,,,,2022-04-02,BB_152,6,,,,,,,,,,,,,,,,
3,122,BB_152,3,F,,,,,2022-03-26,,,,,,,,,,,BB_152,7,,,,,,,,,,,,,,,,
3,122,BB_152,4,F,,,,,2022-03-26,2022-04-02,,dead 4/23,,,,,,,2022-04-02,BB_152,8,,,,,,,,,,,,,,,,
3,122,BB_120,1,F,,,,,,,,,,,,,,,,BB_120,5,,,,,,,,,,,,,,,,
3,122,BB_120,2,,,,,,,,,,,,,,,,,BB_120,6,,,,2022-03-12,2022-03-18,,,,,,,,,,,
3,122,BB_120,3,,,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_120,7,,,,,2022-03-18,2022-03-26,,,,,,,,,,2022-03-18
3,122,BB_120,4,,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_120,8,,,,,,,2022-04-02,,,,,,,,,
3,122,BB_21,1,,,,,2022-03-18,,,,,,,,,,,,BB_21,5,F,,,2022-03-12,,,,,,,,,,,,
3,122,BB_21,2,,,,2022-03-12,2022-03-18,,,,,,,,,,,,BB_21,6,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,
3,122,BB_21,3,,,,,,2022-03-26,,2022-04-08,,,,,,,,,BB_21,7,,,,,,,,,,,,,,,,
3,122,BB_21,4,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,,BB_21,8,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,2022-03-12
3,123,BB_18,1,,,,,2022-03-18,,,,,,,,,,,,BB_18,5,F,,,2022-03-12,,2022-03-26,,2022-04-08,,,,,,,,2022-03-26
3,123,BB_18,2,,,,,,,,,,,,,,,,,BB_18,6,,,,,,,,,,,,,,,,
3,123,BB_18,3,,,,,,2022-03-26,,,,,,,,,,,BB_18,7,,,,,,,,,,,,,,,,
3,123,BB_18,4,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-18,BB_18,8,,,,,,2022-03-26,2022-04-02,,,,,,,,,
3,123,BB_10,1,,,,,,,,,,,,,,,,,BB_10,5,,,,,,,,,,,,,,,,
3,123,BB_10,2,,,,,,,,,,,,,,,,,BB_10,6,,,,,,,,,,,,,,,,
3,123,BB_10,3,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-04-02,BB_10,7,,,,,,,2022-04-02,,,,,,,,,
3,123,BB_10,4,,,,,,2022-03-26,,,,,,,,,,,BB_10,8,,,,,,,,,,,,,,,,
3,123,BB_3,1,,,,,,,,,,,,,,,,,BB_3,5,,,,,,,,,,,,,,,,
3,123,BB_3,2,,,,,,,,,,,,,,,,,BB_3,6,F,,,,2022-03-18,,,,,,,,,,,2022-03-18
3,123,BB_3,3,,,,,,,,,,,,,,,,,BB_3,7,,,,,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,
3,123,BB_3,4,,,,2022-03-12,2022-03-18,2022-03-26,,,dead 4/23,,,,,,,,BB_3,8,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,
3,124,BB_193,1,,,,,,,,,,,,,,,,,BB_193,5,,,2022-03-04,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12
3,124,BB_193,2,,,,,,,,,,,,,,,,,BB_193,6,,,2022-03-04,,2022-03-18,2022-03-26,,,,,,,,,,
3,124,BB_193,3,,,,,,,,,,,,,,,,,BB_193,7,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
3,124,BB_193,4,,,,,,,,,,,,,,,,,BB_193,8,F,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-12
3,124,BB_42,1,,,2022-03-04,,2022-03-18,,,,,,,,,,,,BB_42,5,,,2022-03-04,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12
3,124,BB_42,2,,,2022-03-04,,2022-03-18,,2022-04-02,2022-04-08,,,,,,,2022-05-12,,BB_42,6,,,,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12
3,124,BB_42,3,,,2022-03-04,,2022-03-18,,2022-04-02,,,,,,,,,2022-03-04,BB_42,7,,,,,2022-03-18,,2022-04-02,,,,,,,,,
3,124,BB_42,4,F,,2022-03-04,,2022-03-18,,,,,,,,,,,2022-03-18,BB_42,8,,,,2022-03-12,2022-03-18,,2022-04-02,,,,,,,,,2022-03-12
3,124,BB_195,1,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,2022-03-12,BB_195,5,,,,2022-03-12,2022-03-18,,,,,,,,,,,
3,124,BB_195,2,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,,BB_195,6,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-12
3,124,BB_195,3,,,,2022-03-12,,2022-03-26,,,,,,,,,,,BB_195,7,,,,2022-03-12,2022-03-18,2022-03-26,2022-04-02,,,,,,,,,2022-03-12
3,124,BB_195,4,F,,,2022-03-12,2022-03-18,,,,dead 4/23,,,,,,,2022-03-18,BB_195,8,,,,2022-03-12,2022-03-18,2022-03-26,,,,,,,,,,
3,124,BB_74,1,,,,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12,BB_74,5,,,2022-03-04,2022-03-12,2022-03-18,,,,,,,,,,,2022-03-12
3,124,BB_74,2,,,2022-03-04,,,,,,,,,,,,,,BB_74,6,F,,,2022-03-12,,,,,,,,,,,,
