Block,Location = Point,Recipient = ID,Plant,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Number of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),Measurement Notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm) (when available),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes
3,107,BB_072,8,,,,,,,,,,,,
3,108,BB_186,1,,,,,,,,,,,,
3,108,BB_186,2,,,,,,,,,,,,
3,108,BB_186,3,,,,,,,,,,,,
3,108,BB_186,4,,,,,,,,,,,,
3,108,BB_186,5,,,,,,,,,,,,
3,108,BB_186,6,,,,,,,,,,,,
3,108,BB_186,7,,,,,,,,,,,,
3,108,BB_186,8,https://drive.google.com/file/d/1nlIa-bCJBPI8YSf1KAAM4BA_UfBgA7-N/view?usp=sharing,2022-03-18,4,294.506,23.555,,https://drive.google.com/file/d/1pGzMrMRzrVLwKHaDBqi34ynLzvGfH4Nx/view?usp=sharing,2022-03-18,,,,
3,108,BB_204,1,,,,,,,,,,,,
3,108,BB_204,2,,,,,,,,,,,,
3,108,BB_204,3,,,,,,,,,,,,
3,108,BB_204,4,https://drive.google.com/file/d/1cMyXr49QMFLLD7OA_Q7Mo7U4SV95wICE/view?usp=sharing,2022-03-04,,,,rosette photo,,,,,,
3,108,BB_204,4,https://drive.google.com/file/d/1cMyXr49QMFLLD7OA_Q7Mo7U4SV95wICE/view?usp=sharing; https://drive.google.com/file/d/1w_CSN9Yx-2Hn9KkdP1NH1TcQMd-BAPCf/view?usp=sharing,2022-04-08,,169.312,18.013,,https://drive.google.com/file/d/150GhmPk8DoBfY2cCHHiuBmSWXzS_aQ8A/view?usp=sharing; https://drive.google.com/file/d/1waIfdo-f42IaXnhLP1j1m3OA71ArvE1-/view?usp=sharing,2022-03-04; 2022-04-08,,,,
3,108,BB_204,5,,,,,,,,,,,,
3,108,BB_204,6,https://drive.google.com/file/d/1srVNVWqr864bIikseZRrIYr5VSnEBBJw/view?usp=sharing,2022-02-25,,,,,,,,,,
3,108,BB_204,7,,,,,,,https://drive.google.com/file/d/1rxVD5YPVaXfJwA0AwxKNp88XYQ2zT83D/view?usp=sharing,2022-03-26,,,,
3,108,BB_204,8,https://drive.google.com/file/d/1swv2Bu8d0yL8jCdCf6zpWXVtysJQxdQy/view?usp=sharing,2022-02-25,,231.408,18.655,,,,,,,
3,108,BB_215,1,,,,,,,,,,,,
3,108,BB_215,2,,,,,,,,,,,,
3,108,BB_215,3,,,,,,,,,,,,
3,108,BB_215,4,,,,,,,,,,,,
3,108,BB_215,5,,,,,,,,,,,,
3,108,BB_215,6,,,,,,,,,,,,
3,108,BB_215,7,,,,,,,,,,,,
3,108,BB_215,8,,,,,,,,,,,,
3,109,BB_024,1,,,,,,,,,,,,
3,109,BB_024,2,,,,,,,,,,,,
3,109,BB_024,3,,,,,,,,,,,,
3,109,BB_024,4,,,,,,,,,,,,
3,109,BB_024,5,,,,,,,,,,,,
3,109,BB_024,6,,,,,,,,,,,,
3,109,BB_024,7,,,,,,,,,,,,
3,109,BB_024,8,,,,,,,https://drive.google.com/file/d/1UOxqYA-R8WLd-upRV_LZtEDmRLhOcGc2/view?usp=sharing,2022-04-02,,,,
3,109,BB_087,1,,,,,,,,,,,,
3,109,BB_087,2,,,,,,,,,,,,
3,109,BB_087,3,https://drive.google.com/file/d/1t3JH3h_t43Av0YXtZHBe0V1DgOeQMxwu/view?usp=sharing,2022-02-25,,,,rosette photo,https://drive.google.com/file/d/1t3JH3h_t43Av0YXtZHBe0V1DgOeQMxwu/view?usp=sharing,2022-02-25,,,,
3,109,BB_087,4,,,,,,,,,,,,
3,109,BB_087,5,,,,,,,,,,,,
3,109,BB_087,6,https://drive.google.com/file/d/1UVOsBthIpJpMND77SDboxIoKNz5WR87E/view?usp=sharing,2022-04-02,,174.222,17.233,,https://drive.google.com/file/d/1USZb3GpcqX6RlqvbOeppQCZ37bgn0rte/view?usp=sharing,2022-04-02,,,,
3,109,BB_087,7,,,,,,,,,,,,
3,109,BB_087,8,,,,,,,,,,,,
3,109,BB_097,1,,,,,,,,,,,,
3,109,BB_097,2,,,,,,,https://drive.google.com/file/d/1-_oLH8ZDAUT3uyi_aptwbLxhz9FcfefI/view?usp=sharing,2022-04-23,,,,
3,109,BB_097,3,,,,,,,,,,,,
3,109,BB_097,4,,,,,,,,,,,,
3,109,BB_097,5,,,,,,,,,,,,
3,109,BB_097,6,,,,,,,,,,,,
3,109,BB_097,7,,,,,,,,,,,,
3,109,BB_097,8,,,,,,,,,,,,
3,110,BB_061,6,,,,,,,https://drive.google.com/file/d/1wVcZuTKPXEM2HbIiwsqjjoiSkrnWZWBs/view?usp=sharing,2022-04-08,,,,
3,110,BB_077,5,,,,,,,https://drive.google.com/file/d/1wZ1utB3Pi2_qTvrhmu4blUqchF6o2PiD/view?usp=sharing,2022-04-08,,,,
3,110,BB_187,7,https://drive.google.com/file/d/1w_4hMvfASf7fmD7C1xw9Q55fHg9m-Ni1/view?usp=sharing,2022-04-08,,245.03,24.45,,,,,,,
3,111,BB_127,1,,,,,,,,,,,,
3,111,BB_127,2,,,,,,,https://drive.google.com/file/d/1UDDRcDRBBqsSNWOqzlCW1WMZ8rjn5PK4/view?usp=sharing,2022-04-02,,,,
3,111,BB_127,3,,,,,,,,,,,,
3,111,BB_127,4,,,,,,,,,,,,
3,111,BB_127,5,,,,,,,,,,,,
3,111,BB_127,6,,,,,,,,,,,,
3,111,BB_127,7,https://drive.google.com/file/d/1lSeoVk81QxHPfzjYi5YX_2bJfHfZgNUo/view?usp=sharing,2022-04-02,,,,rosette photo,,,,,,
3,111,BB_127,8,,,,,,,,,,,,
3,111,BB_027,1,,,,,,,,,,,,
3,111,BB_027,2,,,,,,,https://drive.google.com/file/d/1rHNjQiztGxxPC0Cw5t9veHPt_Ya12kTE/view?usp=sharing,2022-03-26,,,,
3,111,BB_027,3,,,,,,,,,,,,
3,111,BB_027,4,,,,,,,,,,,,
3,111,BB_027,5,,,,,,,https://drive.google.com/file/d/1hmxSIh7aPNqdPeqlxNpWI0TAkSia6O9r/view?usp=sharing,2022-03-18,,,,
3,111,BB_027,6,,,,,,,,,,,,
3,111,BB_027,7,,,,,,,,,,,,
3,111,BB_027,8,https://drive.google.com/file/d/1vybdL8vbEifdujbmTnIHF8GAQ3EJjhvs/view?usp=sharing,2022-04-02,,325.573,21.352,,https://drive.google.com/file/d/1udX1EaPqoEOnlpg4_Ojfh9THbI_0xUZQ/view?usp=sharing,2022-04-02,,,,
3,111,BB_069,1,,,,,,,,,,,,
3,111,BB_069,2,,,,,,,,,,,,
3,111,BB_069,3,,,,,,,,,,,,
3,111,BB_069,4,https://drive.google.com/file/d/1aUBuPgQQ_p8_adwfabH78p2jpncrvSMv/view?usp=sharing,2022-03-18,,346.08,24.184,,https://drive.google.com/file/d/1gdq-yrpu5qmq2j05XTJNYGdxOk2at1Tj/view?usp=sharing,2022-03-18,,,,
3,111,BB_069,5,,,,,,,,,,,,
3,111,BB_069,6,,,,,,,,,,,,
3,111,BB_069,7,,,,,,,,,,,,
3,111,BB_069,8,,,,,,,,,,,,
3,112,BB_151,1,https://drive.google.com/file/d/1wOf-8eZIPLoNR-dYkIgPw5TqAbAY7gB5/view?usp=sharing,2022-04-08,,93.189,13.174,REMOVE - crumped,https://drive.google.com/file/d/1wQY_EYUIicz1kNH-Z7nTrocqTY19Fp1Z/view?usp=sharing,2022-04-08,,,,
3,112,BB_151,2,,,,,,,,,,,,
3,112,BB_151,3,,,,,,,,,,,,
3,112,BB_151,4,,,,,,,,,,,,
3,112,BB_151,5,,,,,,,,,,,,
3,112,BB_151,6,,,,,,,,,,,,
3,112,BB_151,7,,,,,,,,,,,,
3,112,BB_151,8,,,,,,,,,,,,
3,112,BB_161,1,https://drive.google.com/file/d/1sQ5vpuQ6MJlfuya8fYi3O6U_VtqYzSE8/view?usp=sharing,2022-04-02,,405.143,24.45,,https://drive.google.com/file/d/1_WBeOQ0o9nCHkJ_LxjtHDJeNl0Ee6dOZ/view?usp=sharing,2022-03-18,,,,
3,112,BB_161,2,,,,,,,,,,,,
3,112,BB_161,3,,,,,,,,,,,,
3,112,BB_161,4,,,,,,,,,,,,
3,112,BB_161,5,,,,,,,,,,,,
3,112,BB_161,6,,,,,,,,,,,,
3,112,BB_161,7,,,,,,,,,,,,
3,112,BB_161,8,https://drive.google.com/file/d/1JWhZKBhN6VExhg94A6NSyFaxA7K4jX_6/view?usp=sharing,2022-04-02,,295.352,21.375,,https://drive.google.com/file/d/1aRdMOnUHl1_0fXEBuLanoP41ft69N1zi/view?usp=sharing,2022-04-02,,,,
3,112,BB_218,1,,,,,,,,,,,,
3,112,BB_218,2,,,,,,,,,,,,
3,112,BB_218,3,,,,,,,,,,,,
3,112,BB_218,4,,,,,,,,,,,,
3,112,BB_218,5,,,,,,,,,,,,
3,112,BB_218,6,,,,,,,,,,,,
3,112,BB_218,7,,,,,,,,,,,,
3,112,BB_218,8,,,,,,,https://drive.google.com/file/d/1rGNK_0PNSFc2mfcLkbsG8Bby1CTG8m4W/view?usp=sharing,2022-03-26,,,,
3,112,BB_068,1,,,,,,,,,,,,
3,112,BB_068,2,,,,,,,,,,,,
3,112,BB_068,3,,,,,,,,,,,,
3,112,BB_068,4,,,,,,,,,,,,
3,112,BB_068,5,,,,,,,,,,,,
3,112,BB_068,6,,,,,,,,,,,,
3,112,BB_068,7,,,,,,,,,,,,
3,112,BB_068,8,,,,,,,,,,,,
3,113,BB_118,1,,,,,,,,,,,,
3,113,BB_118,2,https://drive.google.com/file/d/1r7Ewl5KenBQnAT8SQ8RYPXw5TLoHb0tD/view?usp=sharing,2022-03-26,,248.279,19.563,,https://drive.google.com/file/d/1r6aJ1LUZwk-576hxKCOphPXCHRmkF02s/view?usp=sharing,2022-03-26,,,,
3,113,BB_118,3,,,,,,,,,,,,
3,113,BB_118,4,,,,,,,,,,,,
3,113,BB_118,5,,,,,,,,,,,,
3,113,BB_118,6,https://drive.google.com/file/d/1jZC8BEnrptW608rb9vQTsCWU7Ed4_Sui/view?usp=sharing,2022-04-02,,193.401,16.48,,https://drive.google.com/file/d/1a5c4rAMXi0KiGcIKkYW5OT3AHCidaxoS/view?usp=sharing,2022-04-02,,,,
3,113,BB_118,7,,,,,,,,,,,,
3,113,BB_118,8,,,,,,,,,,,,
3,113,BB_201,1,,,,,,,,,,,,
3,113,BB_201,2,,,,,,,,,,,,
3,113,BB_201,3,,,,,,,,,,,,
3,113,BB_201,4,,,,,,,,,,,,
3,113,BB_201,5,,,,,,,,,,,,
3,113,BB_201,6,https://drive.google.com/file/d/1qsFN8BN4yMlIbO-AyvquRwhIW9LEGXA2/view?usp=sharing,2022-03-26,,105.845,13.056,,https://drive.google.com/file/d/1r6RDv_nDHOvu1NHrXUJr-_1mP6-TVai6/view?usp=sharing,2022-03-26,,,,
3,113,BB_201,7,,,,,,,,,,,,
3,113,BB_201,8,,,,,,,,,,,,
3,113,BB_030,1,,,,,,,,,,,,
3,113,BB_030,2,https://drive.google.com/file/d/1UfyskJYZB43Va4LnebMrkSF7f4DIg_ZB/view?usp=sharing,2022-04-02,,,30.05,missing petals,https://drive.google.com/file/d/1qFYExYtbI7unNUxEf_4CEYwNuTcJ5hNX/view?usp=sharing,2022-04-02,,,,
3,113,BB_030,3,,,,,,,,,,,,
3,113,BB_030,4,,,,,,,https://drive.google.com/file/d/1r7wQ_KJkPwpEfmpBodBf2EWNHwgD2vGM/view?usp=sharing,2022-03-26,,,,
3,113,BB_030,5,,,,,,,,,,,,
3,113,BB_030,6,,,,,,,,,,,,
3,113,BB_030,7,,,,,,,,,,,,
3,113,BB_030,8,,,,,,,,,,,,
3,114,BB_126,1,,,,,,,,,,,,
3,114,BB_126,2,,,,,,,,,,,,
3,114,BB_126,3,,,,,,,,,,,,
3,114,BB_126,4,,,,,,,,,,,,
3,114,BB_126,5,,,,,,,,,,,,
3,114,BB_126,6,,,,,,,,,,,,
3,114,BB_126,7,,,,,,,,,,,,
3,114,BB_126,8,,,,,,,,,,,,
3,114,BB_032,1,,,,,,,,,,,,
3,114,BB_032,2,https://drive.google.com/file/d/1aVL-okr0mgTCAJRq7JGdZUM3J74hfKws/view?usp=sharing,2022-04-23,,323.972,23.387,,https://drive.google.com/file/d/1ab6YNdrWoEw7bxnKMVIVKNFP_kdKooWm/view?usp=sharing,2022-04-23,,,,
3,114,BB_032,3,,,,,,,,,,,,
3,114,BB_032,4,,,,,,,,,,,,
3,114,BB_032,5,,,,,,,https://drive.google.com/file/d/1qsFN8BN4yMlIbO-AyvquRwhIW9LEGXA2/view?usp=sharing,2022-03-26,,,,
3,114,BB_032,6,,,,,,,,,,,,
3,114,BB_032,7,https://drive.google.com/file/d/1qkpxmJtnJ-xOVRxaHvbZOBPOLvSi60DX/view?usp=sharing,2022-03-26,,,17.148,missing petals,https://drive.google.com/file/d/1qnB9RtfBQX47kmHuPpoIw0hwU010Tx-G/view?usp=sharing,2022-03-26,,,,
3,114,BB_032,8,,,,,,,,,,,,
3,114,BB_035,1,,,,,,,,,,,,
3,114,BB_035,2,,,,,,,,,,,,
3,114,BB_035,3,,,,,,,https://drive.google.com/file/d/1qcmp5MDdE1TpfhqwcNdOkwnwaa0FyNzu/view?usp=sharing,2022-03-18,,,,
3,114,BB_035,4,,,,,,,,,,,,
3,114,BB_035,5,,,,,,,,,,,,
3,114,BB_035,6,,,,,,,,,,,,
3,114,BB_035,7,,,,,,,,,,,,
3,114,BB_035,8,,,,,,,,,,,,
3,115,BB_101,1,,,,,,,,,,,,
3,115,BB_101,2,,,,,,,,,,,,
3,115,BB_101,3,,,,,,,,,,,,
3,115,BB_101,4,,,,,,,,,,,,
3,115,BB_101,5,,,,,,,,,,,,
3,115,BB_101,6,,,,,,,,,,,,
3,115,BB_101,7,,,,,,,,,,,,
3,115,BB_101,8,,,,,,,,,,,,
3,115,BB_214,1,,,,,,,https://drive.google.com/file/d/1iq7J5hHtZXjbol4HDkkYmd1oKF2eBSKk/view?usp=sharing,2022-03-18,,,,
3,115,BB_214,2,,,,,,,,,,,,
3,115,BB_214,3,,,,,,,,,,,,
3,115,BB_214,4,,,,,,,,,,,,
3,115,BB_214,5,,,,,,,,,,,,
3,115,BB_214,6,,,,,,,,,,,,
3,115,BB_214,7,https://drive.google.com/file/d/1bYozG58ZkpKK_o_Nc_YwnL5Ih1hoYnKm/view?usp=sharing,2022-03-18,,251.189,21.504,,https://drive.google.com/file/d/1ccz9EFvGQaaP9zUkvqq-dgVxY80SYlFE/view?usp=sharing,2022-03-18,,,,
3,115,BB_214,8,,,,,,,https://drive.google.com/file/d/1pDHFxivjfxNnXQTc68auyJPfDIX3GDhw/view?usp=sharing,2022-03-18,,,,
3,115,BB_077,1,,,,,,,,,,,,
3,115,BB_077,2,,,,,,,,,,,,
3,115,BB_077,3,,,,,,,,,,,,
3,115,BB_077,4,,,,,,,,,,,,
3,115,BB_077,5,,,,,,,,,,,,
3,115,BB_077,6,,,,,,,,,,,,
3,115,BB_077,7,https://drive.google.com/file/d/1g5V6CDFaIib2cI8rf7rqcmkEtsKl_UkR/view?usp=sharing,2022-03-18,,320.278,25.13,,https://drive.google.com/file/d/1h7PMMvrI6aXt8IN6vTHb8Mp2IEJSIlqp/view?usp=sharing,2022-03-18,,,,
3,115,BB_077,8,https://drive.google.com/file/d/1q_cJPSiAh45Q6rra4jmt3K3nccngrU3H/view?usp=sharing ,2022-03-26,4,,16.477,missing petals,https://drive.google.com/file/d/1qg9vBVLoR4aJTXXMZFuovbPEukULp780/view?usp=sharing ,2022-03-26,,,,
3,116,BB_149,1,https://drive.google.com/file/d/1kDQjDbsF5oKjfop1YBLmhop31OH8dw9x/view?usp=sharing,2022-03-18,,248.308,19.525,,https://drive.google.com/file/d/1pj7R9FM9DxyQpwwoU8Ndn0tS0-UoGaBe/view?usp=sharing,2022-03-18,,,,
3,116,BB_149,2,,,,,,,,,,,,
3,116,BB_149,3,,,,,,,,,,,,
3,116,BB_149,4,,,,,,,,,,,,
3,116,BB_149,5,,,,,,,,,,,,
3,116,BB_149,6,,,,,,,,,,,,
3,116,BB_149,7,,,,,,,,,,,,
3,116,BB_149,8,,,,,,,,,,,,
3,116,BB_064,1,,,,,,,,,,,,
3,116,BB_064,2,,,,,,,,,,,,
3,116,BB_064,3,,,,,,,,,,,,
3,116,BB_064,4,,,,,,,,,,,,
3,116,BB_064,5,,,,,,,,,,,,
3,116,BB_064,6,,,,,,,,,,,,
3,116,BB_064,7,,,,,,,,,,,,
3,116,BB_064,8,,,,,,,,,,,,
3,116,BB_078,1,,,,,,,,,,,,
3,116,BB_078,2,,,,,,,,,,,,
3,116,BB_078,3,,,,,,,,,,,,
3,116,BB_078,4,,,,,,,,,,,,
3,116,BB_078,5,,,,,,,,,,,,
3,116,BB_078,6,,,,,,,https://drive.google.com/file/d/1qjjBoFPKCO-DNDagTVxh6LVWaBdjJ1GA/view?usp=sharing,2022-03-26,,,,
3,116,BB_078,7,https://drive.google.com/file/d/1wFeGQtnz9RpGOW39EHK1BXQgAswuqL9A/view?usp=sharing,2022-04-08,,354.3,25.582,,https://drive.google.com/file/d/1wHeN6JvMQkkoLIHSFXi7TiP8ni71rU4a/view?usp=sharing,2022-04-08,,,,
3,116,BB_078,8,,,,,,,,,,,,
3,117,BB_190,1,,,,,,,,,,,,
3,117,BB_190,2,,,,,,,,,,,,
3,117,BB_190,3,,,,,,,https://drive.google.com/file/d/1kqigNfuTkgzK9JrYKWMAPV5iMs1pAkji/view?usp=sharing,2022-03-18,,,,
3,117,BB_190,4,,,,,,,https://drive.google.com/file/d/1mkDdNXFDY2THgliFc6UQrxCt7gVmaynM/view?usp=sharing,2022-03-18,,,,
3,117,BB_190,5,,,,,,,,,,,,
3,117,BB_190,6,,,,,,,,,,,,
3,117,BB_190,7,https://drive.google.com/file/d/11poLgeAfm5FQbhCsKWxSExuPw2j8RpzC/view?usp=sharing,2022-04-02,,427.717,26.546,,https://drive.google.com/file/d/1c6z5M6Cns_WDICi5-2f4Cf0S3OayNYP8/view?usp=sharing,2022-03-18,,,,
3,117,BB_190,8,,,,,,,,,,,,
3,117,BB_092,1,,,,,,,https://drive.google.com/file/d/1_qhDIVaa3AnyEC7p84SMK77Wq9qq8tLi/view?usp=sharing,2022-03-18,,,,
3,117,BB_092,2,,,,,,,https://drive.google.com/file/d/1Zbh8SfVW4_TbZk3iNFhZV71RrXAKEyBp/view?usp=sharing,2022-03-18,,,,
3,117,BB_092,3,,,,,,,,,,,,
3,117,BB_092,4,,,,,,,https://drive.google.com/file/d/1lBt1Cdo3WSvjL9Uj4DMJYdML3EM99LA1/view?usp=sharing,2022-03-18,,,,
3,117,BB_092,5,,,,,,,https://drive.google.com/file/d/1mWMNgErw4Y5EbA49vEVaYPFoK_mck6WC/view?usp=sharing,2022-03-18,,,,
3,117,BB_092,6,,,,,,,,,,,,
3,117,BB_092,7,,,,,,,,,,,,
3,117,BB_092,8,https://drive.google.com/file/d/1ggdlsiiNPn9Lx0psI6QFj--skTad1FBg/view?usp=sharing,2022-04-02,,376.465,23.825,,https://drive.google.com/file/d/1eufl7-Lmu51r8-1X4eKHhomm39_MVY-B/view?usp=sharing,2022-03-18,,,,
3,117,BB_098,1,https://drive.google.com/file/d/1oHNZVsmnwPODRIL9rIOs4MGXiDKgFc-u/view?usp=sharing,2022-03-18,,306.79,22.5,,https://drive.google.com/file/d/1pYwn6FMplgkLZHWVVWH4ZZ0yQZTxl9V7/view?usp=sharing,2022-03-18,,,,
3,117,BB_098,2,,,,,,,,,,,,
3,117,BB_098,3,,,,,,,,,,,,
3,117,BB_098,4,,,,,,,,,,,,
3,117,BB_098,5,,,,,,,https://drive.google.com/file/d/1r7EVySh6hS7GKLJmhh0VsrVNixHBy2mV/view?usp=sharing,2022-03-18,,,,
3,117,BB_098,6,,,,,,,,,,,,
3,117,BB_098,7,,,,,,,,,,,,
3,117,BB_098,8,,,,,,,,,,,,
3,118,BB_002,1,,,,,,,,,,,,
3,118,BB_002,2,,,,,,,,,,,,
3,118,BB_002,3,,,,,,,,,,,,
3,118,BB_002,4,,,,,,,,,,,,
3,118,BB_002,5,https://drive.google.com/file/d/1b_cbJyqH0bIcWAw2WDvCwvYhF7oqVsON/view?usp=sharing,2022-04-02,,24.32,6.201,,,,,,,
3,118,BB_002,6,,,,,,,,,,,,
3,118,BB_002,7,,,,,,,,,,,,
3,118,BB_002,8,https://drive.google.com/file/d/17OkmKeMQzNi6hXwwPCSjZvfw4jzP38f0/view?usp=sharing,2022-03-04,,,,rosette photo,https://drive.google.com/file/d/17OkmKeMQzNi6hXwwPCSjZvfw4jzP38f0/view?usp=sharing,2022-03-04,,,,
3,118,BB_207,1,,,,,,,,,,,,
3,118,BB_207,2,,,,,,,https://drive.google.com/file/d/1qZlGfxPZ2BMblBYRKV1nbp9sZfhOpTJl/view?usp=sharing,2022-03-26,,,,
3,118,BB_207,3,,,,,,,,,,,,
3,118,BB_207,4,https://drive.google.com/file/d/1sSFjEpONrKBIekgwe_v3v0HRHCnxMmup/view?usp=sharing ,2022-03-17,,433.476,27.816,,https://drive.google.com/file/d/1ttBtNBdy3SqQqy_Hsf8kjLG9jgq7--X_/view?usp=sharing ,2022-03-17,,,,
3,118,BB_207,5,https://drive.google.com/file/d/1qX62rBUSndtiVOSxw8pkvgKdF4vOB5jz/view?usp=sharing,2022-03-26,,452.581,26.027,,https://drive.google.com/file/d/1qZICoSDQ-XvJRU6qZga782OY5IAkoloy/view?usp=sharing,2022-03-26,,,,
3,118,BB_207,6,,,,,,,,,,,,
3,118,BB_207,7,,,,,,,,,,,,
3,118,BB_207,8,,,,,,,,,,,,
3,118,BB_034,1,,,,,,,,,,,,
3,118,BB_034,2,,,,,,,,,,,,
3,118,BB_034,3,,,,,,,,,,,,
3,118,BB_034,4,https://drive.google.com/file/d/1gaXi0V7_Z017qP84NSNWRHIHKvmwANCX/view?usp=sharing,2022-04-02,0,49.911,10.683,REMOVE - flower and ruler not in same plane,,,,,,
3,118,BB_034,5,,,,,,,,,,,,
3,118,BB_034,6,,,,,,,,,,,,
3,118,BB_034,7,,,,,,,,,,,,
3,118,BB_034,8,,,,,,,,,,,,
3,119,BB_143,1,,,,,,,https://drive.google.com/file/d/1Jnz4wgYAZjmf3b-k1TxH4NwEmWQdiUCM/view?usp=sharing,2022-04-29,,,,
3,119,BB_143,2,,,,,,,,,,,,
3,119,BB_143,3,,,,,,,,,,,,
3,119,BB_143,4,,,,,,,,,,,,
3,119,BB_143,5,,,,,,,,,,,,
3,119,BB_143,6,,,,,,,,,,,,
3,119,BB_143,7,,,,,,,,,,,,
3,119,BB_143,8,,,,,,,,,,,,
3,119,BB_189,1,,,,,,,,,,,,
3,119,BB_189,2,https://drive.google.com/file/d/1aPykjYUUaaWAE3kg--TU13bk85duQCFk/view?usp=sharing,2022-03-18,,264.097,21.077,,https://drive.google.com/file/d/1gPu2sDkG5wd9eJVpuuPLRTBaozPdUJzo/view?usp=sharing,2022-03-18,,,,
3,119,BB_189,3,,,,,,,,,,,,
3,119,BB_189,4,https://drive.google.com/file/d/1qHBp1_xLvZW2PRX-iFoPOE9eZUkYdGmJ/view?usp=sharing,2022-03-26,,195.288,17.269,,https://drive.google.com/file/d/1qOUykjUpqSXN37I-2R5cCiSBdkPtBqKL/view?usp=sharing,2022-03-26,,,,
3,119,BB_189,5,,,,,,,,,,,,
3,119,BB_189,6,,,,,,,,,,,,
3,119,BB_189,7,,,,,,,,,,,,
3,119,BB_189,8,,,,,,,,,,,,
3,119,BB_086,1,,,,,,,,,,,,
3,119,BB_086,2,,,,,,,,,,,,
3,119,BB_086,3,,,,,,,,,,,,
3,119,BB_086,4,,,,,,,,,,,,
3,119,BB_086,5,https://drive.google.com/file/d/1yJ5VQ-DpXRyR3KFuSqTmVIbEKantOmsM/view?usp=sharing,2022-04-02,0,84.914,12.031,,https://drive.google.com/file/d/1vW5s5Pnza3Gr9bVz6A83jnpl-klUembu/view?usp=sharing,2022-04-02,,,,
3,119,BB_086,6,,,,,,,,,,,,
3,119,BB_086,7,,,,,,,,,,,,
3,119,BB_086,8,,,,,,,,,,,,
3,121,BB_109,1,,,,,,,,,,,,
3,121,BB_109,2,https://drive.google.com/file/d/1ksG3MSI0S5ifhCyfmddu7VN2RaDr0spL/view?usp=sharing,2022-03-04,,,,rosette photo,https://drive.google.com/file/d/1ksG3MSI0S5ifhCyfmddu7VN2RaDr0spL/view?usp=sharing,2022-03-04,,,,
3,121,BB_109,3,,,,,,,,,,,,
3,121,BB_109,4,https://drive.google.com/file/d/1C-ef6_drQB2_yTLbqU_k_bmxANxURlnt/view?usp=sharing,2022-03-04,,,,rosette photo,https://drive.google.com/file/d/1C-ef6_drQB2_yTLbqU_k_bmxANxURlnt/view?usp=sharing,2022-03-04,,,,
3,121,BB_109,5,,,,,,,,,,,,
3,121,BB_109,6,,,,,,,,,,,,
3,121,BB_109,7,https://drive.google.com/file/d/1pDO0AnBRSS5O_gnskr0F_IU2LDXAoG60/view?usp=sharing,2022-03-18,,404.297,26.257,,https://drive.google.com/file/d/1bV4rc-Js13vzEMi3-RHP8cPpse6Ym-SN/view?usp=sharing,2022-03-18,,,,
3,121,BB_109,8,,,,,,,,,,,,
3,121,BB_123,1,https://drive.google.com/file/d/1bGU94P9nOplOtr_Nu_AlvPBSfsOQ6Vr-/view?usp=sharing,2022-03-04,,,,Rosette photo,https://drive.google.com/file/d/1bGU94P9nOplOtr_Nu_AlvPBSfsOQ6Vr-/view?usp=sharing,2022-03-04,,,,
3,121,BB_123,2,https://drive.google.com/file/d/1AGwnabQlrGi5Uvhs3TzgLL9IfRuXtnLO/view?usp=sharing,2022-03-04,,,,Rosette photo,https://drive.google.com/file/d/1AGwnabQlrGi5Uvhs3TzgLL9IfRuXtnLO/view?usp=sharing,2022-03-04,,,,
3,121,BB_123,3,,,,,,,,,,,,
3,121,BB_123,4,https://drive.google.com/file/d/1t9o7sIh0c33tv39wxEz2sQ9wGFdfA6NZ/view?usp=sharing,2022-02-25,,323.73,21.914,,https://drive.google.com/file/d/1t6UccFj1iWKM1zJt8pni0_V4zXkDGUgs/view?usp=sharing,2022-02-25,,,,
3,121,BB_123,5,https://drive.google.com/file/d/1towsdkcOjCZZbvNwIsQAvgfczJrMGQSs/view?usp=sharing,2022-02-25,,238.367,18.956,,https://drive.google.com/file/d/1tTUUIGKHjmNsTRd4gD2HjEtApWSUM4xz/view?usp=sharing,2022-02-25,,,,
3,121,BB_123,6,https://drive.google.com/file/d/1tRiMKtLl8doiCvzfusJSCBCM1QoPgSQB/view?usp=sharing,2022-02-25,,,14.915,REMOVE - rosette photo,https://drive.google.com/file/d/1u5zgijRYwXtWwlPwxzEomc1vlC3j_-7a/view?usp=sharing,2022-02-25,,,,
3,121,BB_123,7,,,,,,,https://drive.google.com/file/d/1ncfCTwYJe_wyn7OVRbE05Tpe6mJ91ZIr/view?usp=sharing,2022-03-18,,,,
3,121,BB_123,8,,,,,,,,,,,,
3,121,BB_134,1,,,,,,,,,,,,
3,121,BB_134,2,https://drive.google.com/file/d/1pnZMnSGDQqIw2qfbcfqv7hkJUHOuUJhv/view?usp=sharing,2022-03-26,,208.962,21.954,REMOVE - missing petals,,,,,,
3,121,BB_134,3,,,,,,,,,,,,
3,121,BB_134,4,,,,,,,,,,,,
3,121,BB_134,5,,,,,,,,,,,,
