Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Corolla Diameter,Units,Corolla Area,Units,measurement notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,(paste here),,,,,,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes,,Area of smallest polygon that encloses leaf tips and rosette (mm^2)
6,1001,AC_133,1,https://drive.google.com/file/d/1szOB0dhIXoEVcyHlMFc7D_q6mm3SsU4N/view?usp=sharing,2022-04-09,19.481,mm,230.406,0,,https://drive.google.com/file/d/1G9_r7F70JgeFiDSpwfwFL7DaGfg2nFsT/view?usp=sharing,2022-04-09,,,,,,,38.659,20.054,mm,,,
6,1001,AC_133,2,,,,,,,,,,,,,,,,,,,,,
6,1002,AC_133,3,https://drive.google.com/file/d/1lHwxrxX5aXEDS6Nre4Ag4cuE7HLKtKn2/view?usp=sharing,2022-04-09,22.088,mm,288.809,0,,https://drive.google.com/file/d/1BMA8LtnFz8NPSCQ3Sa_uBNJ11t3HN2ol/view?usp=sharing,2022-04-09,,,,,,,26.229,14.682,mm,,,
6,1002,AC_133,4,,,,,,,,,,,,,,,,,,,,,
6,1003,AC_133,5,,,,,,,,,,,,,,,,,,,,,
6,1003,AC_133,6,,,,,,,,,,,,,,,,,,,,,
6,1004,AC_133,7,,,,,,,,,,,,,,,,,,,,,
6,1004,AC_133,8,,,,,,,,,,,,,,,,,,,,,
6,1005,AC_133,9,,,,,,,,,,,,,,,,,,,,,
6,1005,AC_133,10,,,,,,,,,,,,,,,,,,,,,
6,1006,AC_99,1,,,,,,,,,,,,,,,,,,,,,
6,1006,AC_99,2,,,,,,,,,,,,,,,,,,,,,
6,1007,AC_99,3,https://drive.google.com/file/d/1UogGmXV5-z3LWTmlFGjLzTKQaZXMjL_X/view?usp=sharing,2022-04-09,17.255,mm,169.067,0,,https://drive.google.com/file/d/1Vc_-Jx9HLBOCm2uSMU0mcfNAHxIc5XrK/view?usp=sharing,2022-04-09,,,,,,,13.396,6.621,mm,assuming it's the plant on the left,,
6,1007,AC_99,4,,,,,,,,,,,,,,,,,,,,,
6,1008,AC_99,5,https://drive.google.com/file/d/1b9Xlb5_UDjkdjbvEY2tkf5WJEpqhAElg/view?usp=sharing,2022-04-09,19.018,mm,210.015,0,,https://drive.google.com/file/d/1RmPiwDmAvZtU7G-VISC9IrYTBl-UypYV/view?usp=sharing,2022-04-09,,,,,,,42.601,22.965,mm,,,
6,1008,AC_99,6,,,,,,,,,,,,,,,,,,,,,
6,1009,AC_99,7,,,,,,,,,,,,,,,,,,,,,
6,1009,AC_99,8,,,,,,,,,,,,,,,,,,,,,
6,1010,AC_99,9,,,,,,,,,,,,,,,,,,,,,
6,1010,AC_99,10,https://drive.google.com/file/d/1mRzNZh5Mioqm_SMjycJ19zA9yZ2vvcmF/view?usp=sharing,2022-04-21,22.729,mm,306.226,0,,https://drive.google.com/file/d/1YjYPJy7r6E7AN-90bfqFmfL_mfdKzq8h/view?usp=sharing,2022-04-09,,,,,,,78.633,40.671,mm,,,
6,1011,AC_107,1,,,,,,,,,,,,,,,,,,,,,
6,1011,AC_107,2,,,,,,,,,,,,,,,,,,,,,
6,1012,AC_107,3,,,,,,,,,,,,,,,,,,,,,
6,1012,AC_107,4,,,,,,,,,,,,,,,,,,,,,
6,1013,AC_107,5,,,,,,,,,,,,,,,,,,,,,
6,1013,AC_107,6,https://drive.google.com/file/d/1KEaJS3rBUlhwZkF7cgImqb3jBYl4odLs/view?usp=sharing,2022-04-09,18.926,mm,237.263,0,,https://drive.google.com/file/d/1f-1pYptpPddgmuSYppEQsysEm8H1dWCu/view?usp=sharing,2022-04-09,,,,,,,58.203,25.478,mm,,,
6,1014,AC_107,7,,,,,,,,,,,,,,,,,,,,,
6,1014,AC_107,8,https://drive.google.com/file/d/1-XMwY4H9-0hIsbbZvVFoRTORVG3dEDNP/view?usp=sharing,2022-04-09,23.525,mm,341.304,0,,https://drive.google.com/file/d/1beQ7uRrOK4EOyV7Gy7O4Ql1-pFEDQo8Z/view?usp=sharing,2022-04-09,,,,,,,78.843,38.855,mm,,,
6,1015,AC_107,9,,,,,,,,,,,,,,,,,,,,,
6,1015,AC_107,10,,,,,,,,,,,,,,,,,,,,,
6,1016,AC_188,1,,,,,,,,,,,,,,,,,,,,,
6,1016,AC_188,2,,,,,,,,,,,,,,,,,,,,,
6,1017,AC_188,3,,,,,,,,,,,,,,,,,,,,,
6,1017,AC_188,4,https://drive.google.com/file/d/1yzlLrNcAjJCxfzxctvYJ_jzeCq5Q-Sks/view?usp=sharing,2022-04-09,16.2,mm,174.468,0,,https://drive.google.com/file/d/1t58tVp0G7pBRkoJVXavqvc_O8r6vweWC/view?usp=sharing,2022-04-09,,,,,,,37.306,21.59,mm,,,
6,1018,AC_188,5,,,,,,,,,,,,,,,,,,,,,
6,1018,AC_188,6,https://drive.google.com/file/d/1B7EXVnKH4uVOLdD1AdvOfU4voAvdIXQn/view?usp=sharing,2022-04-09,18.264,mm,,,folded,https://drive.google.com/file/d/1P7GU602y3XvuVuJp6hp9OLvBDMnEc9pT/view?usp=sharing,2022-04-09,,,,,,,55.68,30.141,mm,,,
6,1019,AC_188,7,,,,,,,,,,,,,,,,,,,,,
6,1019,AC_188,8,,,,,,,,,,,,,,,,,,,,,
6,1020,AC_188,9,,,,,,,,,,,,,,,,,,,,,
6,1020,AC_188,10,,,,,,,,,,,,,,,,,,,,,
6,1021,AC_68,1,,,,,,,,,,,,,,,,,,,,,
6,1021,AC_68,2,,,,,,,,,,,,,,,,,,,,,
6,1022,AC_68,3,,,,,,,,,,,,,,,,,,,,,
6,1022,AC_68,4,,,,,,,,,,,,,,,,,,,,,
6,1023,AC_68,5,https://drive.google.com/file/d/1iok5ysGrLjrGgyua-qUwpOanWCb5Jjmi/view?usp=sharing,2022-04-09,20.765,mm,277.071,mm,,https://drive.google.com/file/d/1ij1Pn8G0PrmAxgfHmM9Mk6dq-qtjYQaR/view?usp=sharing,2022-04-09,,,,,,,59.055,32.278,mm,,,
6,1023,AC_68,6,,,,,,,,,,,,,,,,,,,,,
6,1024,AC_68,7,,,,,,,,,,,,,,,,,,,,,
6,1024,AC_68,8,https://drive.google.com/file/d/1tNIpYWa8W4qD6XMKafMeCwcsV8WpMA1L/view?usp=sharing,2022-04-09,18.25,mm,231.906,mm,,https://drive.google.com/file/d/12sgyiY4cmJBYuQtkPtC7q_LUu3h6jIAt/view?usp=sharing,2022-04-09,,,,,,,73.986,42.073,mm,,,
6,1025,AC_68,9,,,,,,,,,,,,,,,,,,,,,
6,1025,AC_68,10,,,,,,,,,,,,,,,,,,,,,
6,1026,AC_57,1,,,,,,,,,,,,,,,,,,,,,
6,1026,AC_57,2,,,,,,,,,,,,,,,,,,,,,
6,1027,AC_57,3,,,,,,,,,,,,,,,,,,,,,
6,1027,AC_57,4,,,,,,,,,,,,,,,,,,,,,
6,1028,AC_57,5,https://drive.google.com/file/d/1XXnpxsr7RkL5D6I2Th8UjIlcYCfOk2FM/view?usp=sharing,2022-04-09,21.263,mm,282.457,mm,,https://drive.google.com/file/d/1PgbN2mi2nHZrHlKA3OGc9GZD2VOtMceN/view?usp=sharing,2022-04-09,,,,,,,87.866,45.414,mm,,,
6,1028,AC_57,6,,,,,,,,,,,,,,,,,,,,,
6,1029,AC_57,7,,,,,,,,,,,,,,,,,,,,,
6,1029,AC_57,8,,,,,,,,,,,,,,,,,,,,,
6,1030,AC_57,9,,,,,,,,,,,,,,,,,,,,,
6,1030,AC_57,10,,,,,,,,,,,,,,,,,,,,,
6,1031,AC_160,1,,,,,,,,,,,,,,,,,,,,,
6,1031,AC_160,2,https://drive.google.com/file/d/132hsWfZECxyFNybwB2UMKX4NqTGVUneS/view?usp=sharing,2022-04-09,22.134,mm,262.077,mm,,https://drive.google.com/file/d/1aCdmms-yTP56FqW9-qHPfQpcZwG6MaHj/view?usp=sharing,2022-04-09,,,,,,,84.243,44.789,mm,,,
6,1032,AC_160,3,,,,,,,,,,,,,,,,,,,,,
6,1032,AC_160,4,,,,,,,,,,,,,,,,,,,,,
6,1033,AC_160,5,,,,,,,,,,,,,,,,,,,,,
6,1033,AC_160,6,,,,,,,,,,,,,,,,,,,,,
6,1034,AC_160,7,https://drive.google.com/file/d/1D3qc9w521Srgiz39DyamO6N8w9I96fu2/view?usp=sharing,2022-04-09,19.988,mm,259.369,mm,,https://drive.google.com/file/d/1vmPHCjlvWrDnARvcx4VQUW2oaVmq84qS/view?usp=sharing,2022-04-09,,,,,,,48.251,26.011,mm,,,
6,1034,AC_160,8,,,,,,,,,,,,,,,,,,,,,
6,1035,AC_160,9,,,,,,,,,,,,,,,,,,,,,
6,1035,AC_160,10,,,,,,,,,,,,,,,,,,,,,
6,1036,AC_114,1,,,,,,,,,,,,,,,,,,,,,
6,1036,AC_114,2,,,,,,,,,,,,,,,,,,,,,
6,1037,AC_114,3,https://drive.google.com/file/d/1g063noQ8Qeec1bGoJbnfpntWTzUmFskZ/view?usp=sharing,2022-04-09,18.129,mm,183.005,mm,,https://drive.google.com/file/d/1tKcneL2cftSIufSAqk4mMsDAH2_3re1L/view?usp=sharing,2022-04-09,,,,,,,35.086,18.959,mm,,,
6,1037,AC_114,4,,,,,,,,,,,,,,,,,,,,,
6,1038,AC_114,5,,,,,,,,,,,,,,,,,,,,,
6,1038,AC_114,6,,,,,,,,,,,,,,,,,,,,,
6,1039,AC_114,7,,,,,,,,,,,,,,,,,,,,,
6,1039,AC_114,8,,,,,,,,,,,,,,,,,,,,,
6,1040,AC_114,9,https://drive.google.com/file/d/1Q2HJeHIZZxOnlReMpMyP9SyA8J7nhMgp/view?usp=sharing,2022-04-09,17.622,mm,,,herbivory,https://drive.google.com/file/d/1N1Vmdb-aQVjmZ2Iz-_if9ODNM9DpwlXS/view?usp=sharing,2022-04-09,,,,,,,64.427,32.978,mm,,,
6,1040,AC_114,10,,,,,,,,,,,,,,,,,,,,,
6,1041,AC_104,1,,,,,,,,,,,,,,,,,,,,,
6,1041,AC_104,2,,,,,,,,,,,,,,,,,,,,,
6,1042,AC_104,3,,,,,,,,,,,,,,,,,,,,,
6,1042,AC_104,4,https://drive.google.com/file/d/1RPNXvFKkcSnVRM13majn9omB8itoyT0b/view?usp=sharing,2022-04-09,24.665,mm,338.5,mm,,https://drive.google.com/file/d/1c6Qn4JtVfTRGIdV2mn1NiUb_LTjeVmAK/view?usp=sharing,2022-04-09,,,,,,,55.357,28.425,mm,,,
6,1043,AC_104,5,,,,,,,,,,,,,,,,,,,,,
6,1043,AC_104,6,,,,,,,,,,,,,,,,,,,,,
6,1044,AC_104,7,,,,,,,,,,,,,,,,,,,,,
6,1044,AC_104,8,,,,,,,,,,,,,,,,,,,,,
6,1045,AC_104,9,,,,,,,,,,,,,,,,,,,,,
6,1045,AC_104,10,https://drive.google.com/file/d/1ORIwVMK8ukFVlOUnLExzE4gWN1fXCmM5/view?usp=sharing,2022-04-09,18.81,mm,215.506,mm,,https://drive.google.com/file/d/1oQbeoaXeVUR-aYSlv52O-AO5a8zJvrZZ/view?usp=sharing,2022-04-09,,,,,,,76.984,42.718,mm,,,
6,1046,AC_191,1,,,,,,,,,,,,,,,,,,,,,
6,1046,AC_191,2,,,,,,,,,,,,,,,,,,,,,
6,1047,AC_191,3,,,,,,,,,,,,,,,,,,,,,
6,1047,AC_191,4,,,,,,,,,,,,,,,,,,,,,
6,1048,AC_191,5,,,,,,,,,,,,,,,,,,,,,
6,1048,AC_191,6,,,,,,,,,,,,,,,,,,,,,
6,1049,AC_191,7,,,,,,,,https://drive.google.com/file/d/1mZx5ZtRab04NysC4EnPSjZIaWyyPJdbU/view?usp=sharing,2022-04-21,,,,,,,,,,,,
6,1049,AC_191,8,,,,,,,,,,,,,,,,,,,,,
6,1050,AC_191,9,https://drive.google.com/file/d/14y0vdzYC49JS_XEnqQKJo_bqmetQA8ka/view?usp=sharing,2022-04-09,21.287,mm,241.308,mm,,https://drive.google.com/file/d/13ja6TmSVH7k811NpL_Na_zP6geRHTw1A/view?usp=sharing,2022-04-09,,,,,,,73.733,38.444,mm,,,
6,1050,AC_191,10,,,,,,,,,,,,,,,,,,,,,
6,1051,AC_153,1,,,,,,,,,,,,,,,,,,,,,
6,1051,AC_153,2,,,,,,,,,,,,,,,,,,,,,
6,1052,AC_153,3,,,,,,,,,,,,,,,,,,,,,
6,1052,AC_153,4,,,,,,,,,,,,,,,,,,,,,
6,1053,AC_153,5,https://drive.google.com/file/d/1MqoWfFiG2MH4fRjgsCD4zks-IhNeyThy/view?usp=sharing,2022-04-09,20.268,mm,226.185,mm,,https://drive.google.com/file/d/1dn6QvP9gJYsB5GbAsgdDtJa1pMiOhABA/view?usp=sharing,2022-04-09,,,,,,,72.019,39.571,mm,,,
6,1053,AC_153,6,,,,,,,,,,,,,,,,,,,,,
6,1054,AC_153,7,https://drive.google.com/file/d/17eLzoSEtdcEPZ98YNRpZQynVfsB37ZEh/view?usp=sharing,2022-04-09,20.454,mm,274.569,mm,,https://drive.google.com/file/d/1skNEVTKdoNJmhKOI-RtaitLZ29T7Q9Sd/view?usp=sharing,2022-04-09,,,,,,,73.997,40.501,mm,,,
6,1054,AC_153,8,,,,,,,,,,,,,,,,,,,,,
6,1055,AC_153,9,,,,,,,,,,,,,,,,,,,,,
6,1055,AC_153,10,,,,,,,,,,,,,,,,,,,,,
6,1056,AC_187,1,,,,,,,,,,,,,,,,,,,,,
6,1056,AC_187,2,https://drive.google.com/file/d/1MjncKSSq9s4iOsdX-B5XmPHI62ZuwOBH/view?usp=sharing,2022-04-09,19.553,mm,222.43,mm,,https://drive.google.com/file/d/1kNflamFAt4fIVSQhykoPFIp0LN8DRBgX/view?usp=sharing,2022-04-09,,,,,,,59.993,34.298,mm,,,
6,1057,AC_187,3,,,,,,,,,,,,,,,,,,,,,
6,1057,AC_187,4,,,,,,,,,,,,,,,,,,,,,
6,1058,AC_187,5,https://drive.google.com/file/d/1mYenoZEpULLM-iwMgBu0Ay6Z9Ki_CQsl/view?usp=sharing; https://drive.google.com/file/d/1atAW4ZGmlqdU0upIu8lA3b9I51yUQodb/view?usp=sharing,2022-04-09,21.786,mm,269.425,mm,,https://drive.google.com/file/d/1mZ4nIulEnnT3bWZpdDpR7M7Cg6Kek9PO/view?usp=sharing; https://drive.google.com/file/d/1ZAn9pTGic17KNHBF2HJEre_xY5mFCSdv/view?usp=sharing,2022-04-21; 2022-04-09,,,,,,,77.742,41.58,mm,,,
6,1058,AC_187,6,,,,,,,,,,,,,,,,,,,,,
6,1059,AC_187,7,,,,,,,,,,,,,,,,,,,,,
6,1059,AC_187,8,https://drive.google.com/file/d/1L6alwFLNnYRaYgcgFxw0lFHGhPpyCR58/view?usp=sharing,2022-04-09,17.319,mm,172.21,mm,,https://drive.google.com/file/d/1JXVAkl2oJBTUajAR76UAsj0fgzFMjN2y/view?usp=sharing,2022-04-09,,,,,,,51.93,28.499,mm,,,
6,1060,AC_187,9,,,,,,,,,,,,,,,,,,,,,
6,1060,AC_187,10,,,,,,,,,,,,,,,,,,,,,
6,1061,AC_30,1,,,,,,,,,,,,,,,,,,,,,
6,1061,AC_30,2,,,,,,,,,,,,,,,,,,,,,
6,1062,AC_30,3,,,,,,,,,,,,,,,,,,,,,
6,1062,AC_30,4,,,,,,,,,,,,,,,,,,,,,
6,1063,AC_30,5,https://drive.google.com/file/d/1pgAZEq0QVmHB21oK336QIxWeOfEtjQEm/view?usp=sharing,2022-04-09,,mm,,,flower not open,https://drive.google.com/file/d/14EpdprwYQFYVk95c3o35qR_DnXnY3J9Q/view?usp=sharing,2022-04-09,,,,,,,43.386,23.251,mm,,,
6,1063,AC_30,6,,,,,,,,,,,,,,,,,,,,,
6,1064,AC_30,7,,,,,,,,,,,,,,,,,,,,,
6,1064,AC_30,8,,,,,,,,,,,,,,,,,,,,,
6,1065,AC_30,9,,,,,,,,,,,,,,,,,,,,,
6,1065,AC_30,10,https://drive.google.com/file/d/1OLz_zv7BeT6r9V3PPNQCJ0ynLSV4NRYo/view?usp=sharing,2022-04-09,16.635,mm,153.16,mm,,https://drive.google.com/file/d/1lE0KQGp8867JTV22tLxxpC5eIfs2Y8qM/view?usp=sharing,2022-04-09,,,,,,,22.765,13.106,mm,,,
6,1066,AC_11,1,,,,,,,,,,,,,,,,,,,,,
6,1066,AC_11,2,https://drive.google.com/file/d/1OeExGgt_0DqTXJiSNadxtnrVLzSzS1DH/view?usp=sharing,2022-04-09,20.25,mm,235.335,mm,,https://drive.google.com/file/d/1V_nWqIc6FhcWowA4iikiMSgl1KdaoZF3/view?usp=sharing,2022-04-09,,,,,,,60.194,34.045,mm,,,
6,1067,AC_11,3,,,,,,,,,,,,,,,,,,,,,
6,1067,AC_11,4,,,,,,,,,,,,,,,,,,,,,
6,1068,AC_11,5,,,,,,,,,,,,,,,,,,,,,
6,1068,AC_11,6,https://drive.google.com/file/d/1gQErXEIg-mT8rcfLYeDu5jB-Veo_Y8SY/view?usp=sharing,2022-04-09,20.265,mm,237.103,mm,,https://drive.google.com/file/d/1LVTxh0Q7faSV4g8VFxLUG_ELF4qW_h46/view?usp=sharing,2022-04-09,,,,,,,68.479,39.638,mm,,,
6,1069,AC_11,7,,,,,,,,,,,,,,,,,,,,,
6,1069,AC_11,8,,,,,,,,,,,,,,,,,,,,,
6,1070,AC_11,9,,,,,,,,,,,,,,,,,,,,,
6,1070,AC_11,10,,,,,,,,,,,,,,,,,,,,,
7,1071,AC_186,1,,,,,,,,,,,,,,,,,,,,,
7,1071,AC_186,2,,,,,,,,,,,,,,,,,,,,,
7,1072,AC_186,3,,,,,,,,,,,,,,,,,,,,,
7,1072,AC_186,4,,,,,,,,,,,,,,,,,,,,,
7,1073,AC_186,5,,,,,,,,,,,,,,,,,,,,,
7,1073,AC_186,6,,,,,,,,,,,,,,,,,,,,,
7,1074,AC_186,7,,,,,,,,,,,,,,,,,,,,,
7,1074,AC_186,8,,,,,,,,,,,,,,,,,,,,,
7,1075,AC_186,9,https://drive.google.com/file/d/1lKjCVZx6I_TVPVso2xkagrZP4ebI0bHL/view?usp=sharing,2022-05-03,26.317,mm,420.859,mm,,,2022-05-03,,,,,,,,,,No image for this rosette,,
7,1075,AC_186,10,,,,,,,,,,,,,,,,,,,,,
7,1076,AC_81,1,,,,,,,,,,,,,,,,,,,,,
7,1076,AC_81,2,,,,,,,,,,,,,,,,,,,,,
7,1077,AC_81,3,https://drive.google.com/file/d/1lCFVDeg9LLaf5Cqfs3aIj8CQiBTgTfpw/view?usp=sharing,2022-05-03,25.476,mm,383.952,mm,,https://drive.google.com/file/d/1lJa5mmc-YaOMLef0GhvYEgjGVyyZwkge/view?usp=sharing,2022-05-03,,,,,,,70.338,37.485,mm,,,
7,1077,AC_81,4,,,,,,,,,,,,,,,,,,,,,
7,1078,AC_81,5,,,,,,,,,,,,,,,,,,,,,
7,1078,AC_81,6,https://drive.google.com/file/d/1l8hbrmldWkufjlxUcPCkAmRIybftg6QK/view?usp=sharing,2022-05-03,24.303,mm,371.587,mm,,https://drive.google.com/file/d/1l9mUXvnsgu9uuy6viZKUG1PTj8TimS-p/view?usp=sharing,2022-05-03,,,,,,,88.37,47.17,mm,,,
7,1079,AC_81,7,,,,,,,,,,,,,,,,,,,,,
7,1079,AC_81,8,https://drive.google.com/file/d/1l3fvQPycU5gbKZDNrrC6K1-obLptTLmW/view?usp=sharing,2022-05-03,19.853,mm,244.782,mm,,https://drive.google.com/file/d/1l7m2lYB9AJvR81PO62r9I09blZFBITMp/view?usp=sharing,2022-05-03,,,,,,,78.987,34.532,mm,,,
7,1080,AC_81,9,,,,,,,,,,,,,,,,,,,,,
7,1080,AC_81,10,,,,,,,,,,,,,,,,,,,,,
7,1081,AC_74,1,,,,,,,,,,,,,,,,,,,,,
7,1081,AC_74,2,https://drive.google.com/file/d/1kvEHyuOkggw0Y3brb7VSeFVHYJPLnsjq/view?usp=sharing,2022-05-03,21.171,mm,282.491,mm,,https://drive.google.com/file/d/1kw3TBeUWZyPsZwdy3ykBvBYbdYtxrXlw/view?usp=sharing,2022-05-03,,,,,,,34.231,18.181,mm,,,
7,1082,AC_74,3,,,,,,,,,,,,,,,,,,,,,
7,1082,AC_74,4,,,,,,,,,,,,,,,,,,,,,
7,1083,AC_74,5,,,,,,,,,,,,,,,,,,,,,
7,1083,AC_74,6,,,,,,,,,,,,,,,,,,,,,
7,1084,AC_74,7,,,,,,,,,,,,,,,,,,,,,
7,1084,AC_74,8,,,,,,,,,,,,,,,,,,,,,
7,1085,AC_74,9,,,,,,,,,,,,,,,,,,,,,
7,1085,AC_74,10,,,,,,,,,,,,,,,,,,,,,
7,1086,AC_58,1,,,,,,,,,,,,,,,,,,,,,
7,1086,AC_58,2,,,,,,,,,,,,,,,,,,,,,
7,1087,AC_58,3,,,,,,,,https://drive.google.com/file/d/1kq-kwhsbP_vTAJ2dLwBlXY8DUZ8ibYtR/view?usp=sharing,2022-05-03,,,,,,,,,,,,
7,1087,AC_58,4,,,,,,,,,,,,,,,,,,,,,
7,1088,AC_58,5,,,,,,,,https://drive.google.com/file/d/1mi7UvmAXFN7ThH-7oo0FQys0q-F7eVG6/view?usp=sharing; https://drive.google.com/file/d/1knC8Vg5RP-WiXGUYY7X8ncUnL3y5nvDp/view?usp=sharing,2022-04-21; 2022-05-03,,,,,,,,,,,,
7,1088,AC_58,6,,,,,,,,https://drive.google.com/file/d/1mbkFODsX7_Z2ECVK4w_r50FVM8tEtrmb/view?usp=sharing,2022-04-21,,,,,,,,,,,,
7,1089,AC_58,7,,,,,,,,,,,,,,,,,,,,,
7,1089,AC_58,8,,,,,,,,,,,,,,,,,,,,,
7,1090,AC_58,9,,,,,,,,https://drive.google.com/file/d/1tZwjxCjce917h1tI_QvPAUnMXm9ENUZ-/view?usp=sharing,2022-05-13,,,,,,,,,,,,
7,1090,AC_58,10,,,,,,,,https://drive.google.com/file/d/1mZz_EWlOjNppByPPWCaLaNbop4GfiDSd/view?usp=sharing,2022-04-21,,,,,,,,,,,,
7,1091,AC_100,1,,,,,,,,,,,,,,,,,,,,,
7,1091,AC_100,2,,,,,,,,,,,,,,,,,,,,,
7,1092,AC_100,3,,,,,,,,,,,,,,,,,,,,,
7,1092,AC_100,4,,,,,,,,,,,,,,,,,,,,,
7,1093,AC_100,5,,,,,,,,,,,,,,,,,,,,,
7,1093,AC_100,6,,,,,,,,,,,,,,,,,,,,,
7,1094,AC_100,7,,,,,,,,,,,,,,,,,,,,,
7,1094,AC_100,8,,,,,,,,https://drive.google.com/file/d/1mk85hp2k07YGYLBFAwA271EiLHpBy1z2/view?usp=sharing,2022-04-21,,,,,,,,,,,,
7,1095,AC_100,9,https://drive.google.com/file/d/1kjOn-wVdiF--5p2Y_VLLOfjXmHAG7Dye/view?usp=sharing,2022-05-03,20.099,mm,,,folded,https://drive.google.com/file/d/1kmGQjiaeBJeKt7_FDgaFPCF8GBSY5UcO/view?usp=sharing,2022-05-03,,,,,,,37.278,18.843,mm,,,
7,1095,AC_100,10,,,,,,,,,,,,,,,,,,,,,
7,1096,AC_107,1,,,,,,,,,,,,,,,,,,,,,
7,1096,AC_107,2,https://drive.google.com/file/d/1myJEObYXAt4iLzUpgQEvatSL4nxYnk1q/view?usp=sharing,2022-04-21,22.554,mm,328.22,mm,,https://drive.google.com/file/d/1mpwU3BJNNG29AhlTRojdj2bgPgIYO8fP/view?usp=sharing,2022-04-21,,,,,,,50.615,28.48,mm,,,
7,1097,AC_107,3,,,,,,,,,,,,,,,,,,,,,
7,1097,AC_107,4,,,,,,,,,,,,,,,,,,,,,
7,1098,AC_107,5,,,,,,,,,,,,,,,,,,,,,
7,1098,AC_107,6,https://drive.google.com/file/d/1kYGnAyxxO5Iw46tbPf9a3I5w9Y5fBxJu/view?usp=sharing,2022-05-03,20.653,mm,286.976,mm,,https://drive.google.com/file/d/1kf2Fi2KTSP2KsWa3R5pXN-zXzv9jOkDY/view?usp=sharing,2022-05-03,,,,,,,56.216,27.326,mm,,,
7,1099,AC_107,7,,,,,,,,,,,,,,,,,,,,,
7,1099,AC_107,8,,,,,,,,,,,,,,,,,,,,,
7,1100,AC_107,9,,,,,,,,,,,,,,,,,,,,,
7,1100,AC_107,10,,,,,,,,,,,,,,,,,,,,,
7,1101,AC_128,1,,,,,,,,,,,,,,,,,,,,,
7,1101,AC_128,2,,,,,,,,,,,,,,,,,,,,,
7,1102,AC_128,3,https://drive.google.com/file/d/1kUQD4jx5F23uF9OARhTLBomrNdETWU5-/view?usp=sharing,2022-05-03,18.071,mm,226.184,mm,,https://drive.google.com/file/d/1kW2zXTy8MW6DVl1A1cBagdAX3y0T56Bm/view?usp=sharing,2022-05-03,,,,,,,37.097,19.37,mm,,,
7,1102,AC_128,4,,,,,,,,,,,,,,,,,,,,,
7,1103,AC_128,5,,,,,,,,,,,,,,,,,,,,,
7,1103,AC_128,6,,,,,,,,,,,,,,,,,,,,,
7,1104,AC_128,7,,,,,,,,,,,,,,,,,,,,,
7,1104,AC_128,8,,,,,,,,,,,,,,,,,,,,,
7,1105,AC_128,9,https://drive.google.com/file/d/1msOYRpfctZ_ftQxn5IZO-25rLtC5R5Fw/view?usp=sharing,2022-04-21,22.855,mm,274.337,mm,,https://drive.google.com/file/d/1mvW5PFJf2KMQ6eARBB15DeDNCK_6JF5Y/view?usp=sharing,2022-04-21,,,,,,,60.516,30.107,mm,,,
7,1105,AC_128,10,,,,,,,,,,,,,,,,,,,,,
7,1106,AC_201,1,,,,,,,,,,,,,,,,,,,,,
7,1106,AC_201,2,https://drive.google.com/file/d/1myaVPbOE-jE3VZtLKbeiAgYCf1wpVSyV/view?usp=sharing,2022-04-21,22.187,mm,355.544,mm,,https://drive.google.com/file/d/1n4C8S1S73ycAJ7UsG9UHcjPUVK8MdBW0/view?usp=sharing,2022-04-21,,,,,,,61.997,31.45,mm,,,
7,1107,AC_201,3,,,,,,,,,,,,,,,,,,,,,
7,1107,AC_201,4,,,,,,,,,,,,,,,,,,,,,
7,1108,AC_201,5,,,,,,,,,,,,,,,,,,,,,
7,1108,AC_201,6,,,,,,,,,,,,,,,,,,,,,
7,1109,AC_201,7,,,,,,,,,,,,,,,,,,,,,
7,1109,AC_201,8,https://drive.google.com/file/d/1kRXdD6BQgSXTWuthKtZd0Ht1xHH-pBxO/view?usp=sharing,2022-05-03,20.491,mm,247.101,mm,,https://drive.google.com/file/d/1kUA1ap4eOiiDJ_-4uVbWKbkAGJOKiYdO/view?usp=sharing,2022-05-03,,,,,,,66.601,41.082,mm,,,
7,1110,AC_201,9,,,,,,,,,,,,,,,,,,,,,
7,1110,AC_201,10,,,,,,,,,,,,,,,,,,,,,
7,1111,AC_111,1,https://drive.google.com/file/d/1kAnsl_8TIv5Dbf9vMjsgl_kHGpg5_w48/view?usp=sharing,2022-05-03,25.577,mm,353.952,mm,,https://drive.google.com/file/d/1kRXdD6BQgSXTWuthKtZd0Ht1xHH-pBxO/view?usp=sharing,2022-05-03,,,,,,,14.775,10.946,mm,,,
7,1111,AC_111,2,,,,,,,,,,,,,,,,,,,,,
7,1112,AC_111,3,,,,,,,,,,,,,,,,,,,,,
7,1112,AC_111,4,,,,,,,,,,,,,,,,,,,,,
7,1113,AC_111,5,https://drive.google.com/file/d/1k0POv1rQeJ2cZxx6G_aM9dKUBIqPnCHW/view?usp=sharing,2022-05-03,25.3,mm,387.519,mm,,https://drive.google.com/file/d/1k9WZprLnJDscbG9MDmj1WvwiVg2fc3sK/view?usp=sharing,2022-05-03,,,,,,,57.775,32.202,mm,,,
7,1113,AC_111,6,,,,,,,,,,,,,,,,,,,,,
